# label=coherent_vis1_bs128_cw2_n50000,mode=coherent,N=50000,vis=1,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.4229,1.5153
1,0.1649,4.5494
2,0.3346,134.0766
3,0.1915,1.1170
4,0.5407,1.1834
5,0.5601,1.2997
6,0.1741,1.9281
7,0.1505,0.9779
8,0.1792,0.9121
9,0.1638,0.9737
10,0.5540,1.1275
11,0.1731,1.5409
12,0.1649,0.9645
13,0.1597,0.9882
14,0.1597,1.0268
15,0.1823,1.0316
16,0.4424,1.4778
17,0.1659,1.4367
18,0.3246,1.0485
19,0.5212,1.4568
20,0.1731,2.5063
21,0.4680,1.5875
22,0.2202,1.3545
23,0.1505,1.3007
24,0.3768,0.7793
25,0.4106,1.2154
26,0.1802,1.2404
27,0.1966,1.4446
28,0.1731,1.3400
29,0.1720,1.1724
30,0.1741,1.0486
31,0.1864,1.0456
32,0.1812,1.1453
33,0.4198,1.3829
34,0.1475,1.2543
35,0.1628,0.9974
36,0.1649,1.3247
37,0.2089,1.1149
38,0.1720,1.2927
39,0.1577,0.9250
40,0.3338,0.8821
41,0.3256,1.3711
42,0.2017,1.6451
43,0.1649,1.2538
44,0.1638,0.9193
45,0.7342,1.1014
46,0.1628,2.3038
47,0.1577,0.9190
48,0.1741,0.9519
49,0.1782,0.9884
50,0.4854,1.0533
51,0.1874,1.4038
52,0.1731,0.9425
53,0.1618,1.0456
54,0.1741,0.9084
55,0.1997,1.1526
56,0.3072,2.0208
57,0.4260,1.3472
58,0.3994,1.2497
59,0.1792,1.3522
60,0.1731,1.3832
61,0.1628,1.1403
62,0.3348,1.1410
63,0.1526,1.2773
64,0.2028,1.3538
65,0.1997,1.1210
66,0.1915,1.1929
67,0.1946,1.2601
68,0.1833,1.2187
69,0.1751,1.0997
70,0.1864,1.0327
71,0.1597,1.1709
72,1.2175,1.1030
73,0.1935,2.9737
74,0.2048,1.2249
75,0.1874,1.1758
76,0.1587,1.2949
77,0.2570,1.2732
78,0.2007,1.2588
79,0.1587,1.3742
80,0.1833,1.3472
81,0.1720,1.4788
82,0.2089,2.1248
83,0.9390,1.9593
84,0.1782,2.8362
85,0.1710,1.3555
86,0.1823,1.7016
87,0.4383,1.5297
88,0.3758,1.5646
89,0.1823,1.4023
90,0.5407,1.0974
91,0.1802,1.3620
92,0.1782,1.0670
93,0.1761,1.0367
94,0.7629,0.9211
95,0.2161,2.4758
96,0.1638,1.3641
97,0.1731,0.8731
98,0.1690,0.9001
99,0.1679,0.9376
100,0.1526,1.0592
101,0.1587,0.9561
102,0.3738,0.9065
103,0.1536,1.2917
104,0.2202,1.1063
105,0.1802,1.3974
106,0.1690,0.8847
107,0.1679,0.9099
108,0.3656,0.9046
109,0.5704,1.0857
110,0.1915,2.2563
111,0.1884,1.2648
112,0.1536,0.9040
113,0.5181,0.9156
114,0.4147,1.5725
115,0.1976,1.2939
116,0.1782,1.0425
117,0.1577,1.0229
118,0.1925,1.1545
119,0.4147,2.5803
120,0.1751,1.3548
121,0.1761,0.9195
122,0.1823,1.4157
123,0.4116,0.9304
124,0.1608,1.3443
125,0.1628,1.0356
126,0.5478,1.2055
127,0.1792,1.3497
128,0.1690,1.0427
129,0.1802,1.0172
130,0.1823,0.9917
131,0.1874,0.9493
132,0.5560,1.2888
133,0.1864,2.2403
134,0.2038,1.0021
135,0.1915,0.9613
136,0.2028,0.9743
137,0.1802,1.1019
138,0.2130,1.0186
139,0.1966,1.0587
140,0.1997,1.0226
141,0.1833,1.2118
142,0.1720,1.1296
143,0.1669,0.9548
144,0.4168,0.8747
145,0.4383,1.2187
146,0.1772,1.4991
147,0.3953,2.4847
148,0.6892,1.3317
149,0.1628,1.5227
150,0.1638,1.1351
151,0.4362,1.0691
152,0.1741,1.3816
153,0.1833,1.0489
154,0.6052,1.3196
155,0.1710,2.2328
156,0.4321,1.0719
157,0.2048,1.5303
158,0.4127,1.3652
159,0.4229,1.2020
160,0.4301,1.2367
161,0.1812,1.6615
162,0.4639,1.4206
163,0.1628,1.2727
164,0.4352,0.9528
165,0.7649,1.2884
166,0.1925,2.2881
167,0.4332,1.8063
168,0.3512,1.1786
169,0.2396,1.2895
170,0.2048,1.2385
171,0.3799,1.0605
172,0.1812,1.2377
173,0.3809,0.9777
174,0.3123,1.2611
175,0.1894,2.2249
176,0.2099,1.3367
177,0.5366,1.0378
178,0.4383,1.4676
179,0.4106,1.2374
180,0.4157,1.2144
181,0.1700,1.3238
182,0.5304,1.0034
183,0.1792,2.1183
184,0.3860,1.0279
185,0.3676,1.3108
186,0.4280,1.4292
187,0.1741,1.3329
188,0.4229,0.9619
189,0.1669,1.2929
190,0.6769,1.2433
191,0.1751,1.6270
192,0.1802,0.9780
193,0.1608,1.0394
194,0.1761,0.9878
195,0.1997,1.2832
196,0.1710,2.0388
197,0.1618,1.1017
198,0.3820,0.9747
199,0.6461,1.2523
200,0.2642,1.5426
201,0.5140,1.1198
202,0.6902,1.8377
203,0.1956,1.2654
204,0.4076,2.6146
205,0.1751,1.3514
206,0.7475,1.0070
207,0.1751,1.7184
208,0.1782,0.9969
209,0.3830,0.9242
210,0.1874,1.3241
211,0.3041,1.3381
212,0.5110,1.5867
213,0.4096,1.4555
214,0.1710,1.2445
215,0.2028,1.4698
216,0.4301,2.3391
217,0.6605,1.3804
218,0.1741,1.5960
219,0.3820,1.2282
220,0.4086,1.3937
221,0.3871,1.2972
222,0.5376,1.3503
223,0.1853,1.4675
224,0.1884,1.0587
225,0.1843,1.0404
226,0.2007,1.0171
227,0.5878,1.5554
228,0.1915,2.2327
229,0.4045,0.9790
230,0.2038,1.6558
231,0.1853,1.3951
232,0.3789,1.0969
233,0.1710,1.2388
234,0.6308,0.9930
235,0.2058,2.5084
236,0.1853,1.6428
237,0.5704,1.0734
238,0.1802,1.4632
239,0.4383,1.0793
240,0.1864,1.3222
241,0.3809,1.0184
242,0.2048,1.2302
243,0.4506,1.1794
244,0.4096,1.4968
245,0.4588,1.3099
246,0.7987,1.3085
247,0.1884,2.7038
248,0.4137,1.4804
249,0.1976,1.2618
250,0.1720,1.4164
251,0.1751,1.0142
252,0.4127,1.0599
253,0.1894,1.2441
254,0.2171,1.0903
255,0.8540,1.4492
256,0.1925,1.8599
257,0.1823,1.1877
258,0.1802,1.0114
259,0.2079,1.1926
260,0.1649,2.3223
261,0.2212,1.1896
262,0.1679,1.1633
263,0.2048,1.0085
264,0.4321,1.0597
265,0.1669,1.4060
266,0.1843,0.9533
267,0.1894,1.1496
268,0.2028,1.1064
269,0.1731,1.5132
270,0.1720,1.0490
271,0.2406,1.0184
272,0.1690,0.9930
273,0.6523,1.0548
274,0.1833,2.2406
275,0.1618,1.1157
276,0.4086,0.9461
277,0.4393,1.7358
278,0.4506,1.3331
279,0.4147,1.3639
280,1.2390,1.6652
281,0.1987,2.9060
282,0.1751,1.0774
283,0.1772,0.9475
284,0.1792,1.0084
285,0.1690,1.0547
286,0.1751,1.0536
287,0.1812,1.0732
288,0.2068,0.9921
289,0.4690,1.2418
290,0.1772,1.4999
291,0.2048,1.5843
292,0.4291,1.0121
293,0.1690,1.2195
294,0.1772,1.5922
295,0.1679,1.0254
296,0.4680,0.9353
297,0.1792,1.4009
298,0.2017,1.0581
299,0.4157,2.6271
300,0.6124,1.2807
301,0.1772,1.5575
302,0.4004,1.0611
303,0.1761,1.5272
304,0.1946,0.9915
305,0.4219,0.9776
306,0.6707,1.9521
307,0.1792,1.8466
308,0.6820,1.0276
309,0.1741,1.5750
310,0.1812,1.1217
311,0.3738,0.9946
312,0.4065,1.2382
313,0.1853,1.2564
314,0.2181,1.0625
315,0.4547,1.2865
316,0.4096,1.5370
317,0.1864,1.6132
318,0.9196,1.2530
319,0.4188,2.7098
320,0.1935,1.2809
321,0.1751,1.2741
322,0.4178,1.1260
323,0.4362,1.2720
324,0.1669,1.3205
325,0.2314,0.9594
326,0.6748,1.5375
327,0.2017,2.1049
328,0.1782,1.2532
329,0.1772,0.9611
330,0.1741,0.9974
331,0.4311,0.9524
332,0.3881,1.2415
333,0.6728,1.2749
334,0.8868,1.5915
