# label=naive_vis0_bs256_cw2_n200000,mode=naive,N=200000,vis=0,steps=300,dt=0.2
step,step_ms,frame_ms
0,136.7501,1.4233
1,113.4787,139.5651
2,124.8666,115.1152
3,120.5760,125.4638
4,122.3455,121.6215
5,122.2574,123.5447
6,122.4489,122.9437
7,125.5557,123.0230
8,122.6516,126.1348
9,106.8380,123.2035
10,103.1977,107.5042
11,103.3411,103.6338
12,102.1358,103.8315
13,103.3493,102.8166
14,102.1563,103.8317
15,103.3472,102.7368
16,102.1563,103.9138
17,104.2872,102.7680
18,102.3979,104.8528
19,103.9626,103.0875
20,102.8372,104.6207
21,104.1213,103.3635
22,102.9263,104.6752
23,104.1480,103.4795
24,102.9366,104.7211
25,104.1551,103.5177
26,102.9315,104.6388
27,104.6333,103.4764
28,102.9274,105.2059
29,104.1285,103.4057
30,102.9284,104.6570
31,104.1316,103.4709
32,102.9212,104.6478
33,104.5176,103.6339
34,102.9356,105.0796
35,104.1428,103.5096
36,102.9284,104.6327
37,104.1213,103.4292
38,102.9140,104.7266
39,104.1367,103.4929
40,102.9315,104.6488
41,104.3558,103.4444
42,102.8966,104.8996
43,104.6333,103.4756
44,102.9284,105.2535
45,103.8950,103.4830
46,104.7091,104.4873
47,102.9007,105.2060
48,104.1234,103.4316
49,104.1449,104.7028
50,102.9345,104.6017
51,104.1336,103.4898
52,104.1428,104.7868
53,102.9315,104.7609
54,103.8920,103.3797
55,104.1265,104.4630
56,103.1137,104.7342
57,103.9647,103.6346
58,104.1428,104.6300
59,102.9100,104.6712
60,104.0916,103.5278
61,104.6129,104.5658
62,102.9171,105.2470
63,103.8848,103.5777
64,104.1060,104.3674
65,102.9202,104.6830
66,104.1009,103.4959
67,104.1367,104.6368
68,102.9161,104.7929
69,104.1254,103.4366
70,102.9140,104.6368
71,104.1080,103.4514
72,102.9171,104.7486
73,104.4224,103.5211
74,102.9284,104.9786
75,103.9124,103.5337
76,104.1480,104.4716
77,102.9171,104.6782
78,104.1234,103.5085
79,104.1285,104.6741
80,102.9120,104.7005
81,104.1039,103.4846
82,104.1172,104.6401
83,102.9161,104.6823
84,104.0876,103.4794
85,104.4306,104.6036
86,103.6278,104.9966
87,103.3943,104.1114
88,104.0865,104.0889
89,102.9120,104.6525
90,104.0998,103.5380
91,104.1244,104.6090
92,102.9181,104.7610
93,104.0947,103.4023
94,102.9263,104.7008
95,104.4634,103.4321
96,102.9243,105.0265
97,104.1019,103.4769
98,103.1107,104.6344
99,104.1142,104.0092
100,104.1367,105.0494
101,102.9130,104.8114
102,104.0855,103.3918
103,102.9007,104.6384
104,104.1029,103.4558
105,103.4496,104.7053
106,104.7706,104.0950
107,102.9222,105.2285
108,104.0742,103.4959
109,102.9120,104.6323
110,104.0855,103.4924
111,102.9018,104.6155
112,104.0865,103.3881
113,103.4701,104.7714
114,104.1039,103.9177
115,102.8987,104.6928
116,104.0896,103.4080
117,102.9028,104.6046
118,104.7439,104.2267
119,103.7609,105.1951
120,103.9903,104.4330
121,104.1859,104.4405
122,104.1111,104.9630
123,102.9110,104.7507
124,104.6886,103.3624
125,104.1132,105.2556
126,102.9018,104.6629
127,103.7496,103.5551
128,104.3517,104.3170
129,103.1189,104.9784
130,102.8864,103.6547
131,104.0916,103.6659
132,102.8813,104.7612
133,104.0876,103.3785
134,104.7511,104.6435
135,102.8792,105.1872
136,104.0701,103.4238
137,102.9028,104.7484
138,104.0865,103.3192
139,103.3503,104.6907
140,104.5760,103.9937
141,103.4998,105.1321
142,102.8854,104.0584
143,104.0927,103.4101
144,102.8946,104.7292
145,104.0783,103.3255
146,102.8905,104.6003
147,104.0916,103.4926
148,102.8936,104.6877
149,104.0937,104.0102
150,103.7291,104.6383
151,103.7548,104.1981
152,103.7210,104.4681
153,104.5299,104.2371
154,102.9161,105.0795
155,104.0937,103.4637
156,103.7220,104.6213
157,103.7353,104.2459
158,103.7210,104.3108
159,103.7302,104.4145
160,104.2913,104.3233
161,104.0630,104.7788
162,104.5873,104.6721
163,102.9540,105.1721
164,104.1101,103.5361
165,104.1009,104.7053
166,102.9253,104.6249
167,103.8612,103.5487
168,104.0988,104.4949
169,103.9473,104.6519
170,103.6001,104.4969
171,103.8664,104.2348
172,104.0865,104.6027
173,103.1107,104.5845
174,102.8854,103.6247
175,104.4890,103.6148
176,102.9018,105.1442
177,104.0906,103.4943
178,102.8915,104.7214
179,104.1029,103.4532
180,102.8803,104.6615
181,104.0978,103.4545
182,102.9079,104.6117
183,103.8961,103.4550
184,104.0937,104.4899
185,102.8987,104.7091
186,103.7435,103.3628
187,104.0886,104.3127
188,102.8885,104.6586
189,104.0927,103.3441
190,102.9089,104.7379
191,104.3046,103.5241
192,102.9048,104.8217
193,104.0753,103.4112
194,102.8925,104.6410
195,103.8920,103.3910
196,102.8854,104.4820
197,104.0886,103.3894
198,102.8987,104.7179
199,104.1039,103.4158
200,102.8997,104.7723
201,104.6405,103.4332
202,102.9069,105.1541
203,104.0947,103.3868
204,102.8925,104.6034
205,104.1766,103.4338
206,102.8813,104.8435
207,104.3681,103.4075
208,102.8977,104.8728
209,104.1101,103.4472
210,102.8895,104.7674
211,104.0927,103.3944
212,102.8844,104.7677
213,104.0814,103.3625
214,102.8854,104.6426
215,104.6938,103.3593
216,102.9079,105.2517
217,104.6753,103.5813
218,102.8874,105.1734
219,104.7951,103.4729
220,104.2719,105.4630
221,104.8791,104.8119
222,103.6595,105.3582
223,105.5140,104.2106
224,104.3118,106.0579
225,104.8678,104.9234
226,103.6769,105.4198
227,105.2447,104.3372
228,103.6442,105.8522
229,104.8658,104.1145
230,103.6677,105.5371
231,104.8566,104.0865
232,103.6636,105.3765
233,105.4106,104.2134
234,103.6708,105.8941
235,105.3481,104.3421
236,104.2022,105.9138
237,104.8607,104.7465
238,103.6687,105.4703
239,104.8730,104.1634
240,103.6718,105.5508
241,105.3573,104.1108
242,103.6493,105.8489
243,105.4515,104.1557
244,103.6718,106.0117
245,104.8494,104.2929
246,103.6667,105.4395
247,105.3891,104.2589
248,104.3036,105.9457
249,104.8422,104.8780
250,103.6421,105.4248
251,104.8586,104.0971
252,103.6677,105.4054
253,104.0292,104.1977
254,104.8934,104.6604
255,103.6718,105.4290
256,104.8791,104.2854
257,104.0947,105.4364
258,104.8689,104.6202
259,103.9063,105.5030
260,104.8576,104.4282
261,105.4935,105.4372
262,103.6677,106.1610
263,104.8637,104.2066
264,103.6544,105.4606
265,104.8678,104.2877
266,104.8484,105.4691
267,103.6493,105.3779
268,104.8494,104.1923
269,105.3501,105.4621
270,104.2801,106.0481
271,103.8838,104.7517
272,103.6380,104.3659
273,104.8576,104.4743
274,105.4751,105.4592
275,103.6728,105.9796
276,104.6323,104.2222
277,104.8648,105.1398
278,103.6472,105.4768
279,104.8740,104.1852
280,105.1781,105.4402
281,103.8868,105.6712
282,103.6421,104.3807
283,104.7532,104.5836
284,105.4628,105.2072
285,104.4941,106.0416
286,104.3896,105.0606
287,104.0445,104.9113
288,104.8637,104.7819
289,104.0128,105.4164
290,104.8658,104.6645
291,103.6616,105.4222
292,105.0603,104.6253
293,103.6708,105.6348
294,104.9682,104.1785
295,104.4296,105.5601
296,105.2119,104.9474
297,103.6718,105.8025
298,104.8658,104.2184
299,103.6708,105.4783
