# label=scattered_vis0_bs128_cw1_n20000,mode=scattered,N=20000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.5028,1.2564
1,0.7444,3.8006
2,0.7864,1.4341
3,0.5540,2.2105
4,0.5212,0.9919
5,0.7444,1.0095
6,0.6963,1.1354
7,0.5683,1.3440
8,0.5263,0.9147
9,0.4301,1.0018
10,0.7322,0.8718
11,0.5007,1.2945
12,0.5949,0.8694
13,0.5796,1.4897
14,0.5130,0.9790
15,0.3983,1.0073
16,1.4510,0.9478
17,0.3441,2.0208
18,0.4291,1.3387
19,0.4035,0.9970
20,0.4639,0.8181
21,0.3205,0.9822
22,0.4291,1.1652
23,0.5028,1.0274
24,0.4362,0.8601
25,0.3983,0.9160
26,0.3256,0.8116
27,0.4024,0.7996
28,0.5478,1.5982
29,0.4516,1.0381
30,0.3717,0.8954
31,0.6482,0.8235
32,0.3133,1.0931
33,0.5745,1.1774
34,0.3768,1.0158
35,0.4803,0.8306
36,0.3707,0.9147
37,0.3113,0.8264
38,0.3031,0.9270
39,0.4147,1.1523
40,0.3410,0.8436
41,0.4168,0.7932
42,0.3328,0.8601
43,0.4588,0.7982
44,0.6963,1.0024
45,0.3533,1.5336
46,0.4188,0.8608
47,0.3553,0.8429
48,0.8110,0.8040
49,0.3594,1.3011
50,0.4700,1.1535
51,0.3768,0.9561
52,0.3676,0.8319
53,0.4997,0.8071
54,0.6062,0.8157
55,0.8356,1.0751
56,0.5263,1.5274
57,0.4004,0.8760
58,0.3809,0.8631
59,0.4086,0.8392
60,0.3758,0.8365
61,0.7035,0.8863
62,0.3901,1.5251
63,0.3420,0.8354
64,0.5018,0.8509
65,0.7086,0.9459
66,0.9452,1.1686
67,0.4895,1.4991
68,0.5376,0.9743
69,0.4577,0.9990
70,0.6175,0.8791
71,1.1510,1.0897
72,0.3133,2.2187
73,0.3564,1.1768
74,0.4157,0.8765
75,0.5601,0.9923
76,0.3308,1.1638
77,0.5202,1.0670
78,0.4250,1.0366
79,0.3717,0.8410
80,0.6349,0.8261
81,0.3277,1.0771
82,0.3738,1.1554
83,0.4168,0.8607
84,0.3574,0.8789
85,0.4127,0.8232
86,0.5540,0.8517
87,0.5888,1.3122
88,0.4987,1.3654
89,0.5284,0.9844
90,0.4127,0.9095
91,0.7414,0.8534
92,0.3932,1.2005
93,0.4127,1.5332
94,0.4977,1.0345
95,0.4096,0.8786
96,0.6533,0.8505
97,0.4178,1.1423
98,0.4055,1.2333
99,0.5202,0.9769
100,0.5202,1.0251
101,0.7700,1.0570
102,0.8489,1.2105
103,0.4495,1.3903
104,0.5315,0.9512
105,0.4024,0.9223
106,0.4485,0.8656
107,0.4741,1.1039
108,0.3389,0.9067
109,0.3420,1.1097
110,0.6185,1.1672
111,0.6083,1.0417
112,0.5837,1.3082
113,0.3553,1.1778
114,0.3369,1.6147
115,0.4669,1.4047
116,0.4854,0.8666
117,0.8653,1.1137
118,0.4997,1.3801
119,0.5171,0.9467
120,0.5018,1.0274
121,0.9052,0.9885
122,0.3656,1.4068
123,0.3502,2.1202
124,0.8489,1.6365
125,0.6953,1.2435
126,0.4895,1.1974
127,0.6246,1.2206
128,0.6984,1.0359
129,1.3998,1.2975
130,0.8233,1.8229
131,0.4792,2.3106
132,0.4588,0.9310
133,0.6973,1.0182
134,0.4925,1.3184
135,0.4915,1.1197
136,0.5253,1.0603
137,0.4690,1.0272
138,0.5837,1.1342
139,0.3297,1.1523
140,0.3748,1.1200
141,0.5110,1.0712
142,0.4628,0.8898
143,0.6574,1.2797
144,0.7987,1.2120
145,0.4239,1.9994
146,0.5530,0.8941
147,0.9247,1.3572
148,0.4260,1.3131
149,0.6216,1.2153
150,0.5806,1.0766
151,0.6963,1.0691
152,1.0332,1.1552
153,0.4352,1.7514
154,0.5857,1.7356
155,0.6257,1.0889
156,0.8100,1.0862
157,0.5919,1.2921
158,0.7660,1.2363
159,0.5376,1.2024
160,0.3953,0.9785
161,0.8704,0.9990
162,0.6083,2.4980
163,0.5530,1.1196
164,0.4147,1.0242
165,0.4035,1.2301
166,0.4977,1.1926
167,0.4966,0.9958
168,0.5212,1.0257
169,0.6011,0.9513
170,0.3543,1.2056
171,0.4618,1.1523
172,0.5478,0.8868
173,0.5222,1.0358
174,0.8120,1.0012
175,1.2329,1.2844
176,0.3922,1.8269
177,0.7506,1.4310
178,0.4844,1.4660
179,0.3645,1.0589
180,0.4659,1.1517
181,0.6339,0.9303
182,0.5396,1.1461
183,1.1971,1.0738
184,0.7629,1.6660
185,0.4741,2.2685
186,0.5345,0.9312
187,0.9595,1.3732
188,0.4659,1.3718
189,0.5734,1.1100
190,0.4403,1.1302
191,0.6769,0.8777
192,0.7455,1.1480
193,0.9574,1.2779
194,0.5468,2.5224
195,0.5192,1.0466
196,0.4188,1.1926
197,0.5683,1.2110
198,0.5970,1.0408
199,0.5786,1.1177
200,0.7997,1.0958
201,0.6124,1.4108
202,0.5898,2.1079
203,0.5366,1.1170
204,0.8858,1.0418
205,0.5704,1.4556
206,0.5151,1.1372
207,0.5110,1.0221
208,0.5919,1.0038
209,0.6830,1.3707
210,0.5540,1.1398
211,0.5571,1.0387
212,0.4096,0.9924
213,0.4055,0.8713
214,0.4393,0.8422
215,0.7219,1.0641
216,0.6113,2.3243
217,0.5601,1.0896
218,0.6861,1.0251
219,0.4178,1.2098
220,0.5100,1.2409
221,0.5120,0.9985
222,0.5601,1.0048
223,0.7516,1.0830
224,0.3359,1.2361
225,0.4229,1.0708
226,0.3697,0.8635
227,0.5857,0.8370
228,0.5315,1.0858
229,0.8417,1.1493
230,0.4147,1.3230
231,0.5335,2.0068
232,0.8131,1.0440
233,0.9708,1.3861
234,0.6267,1.4246
235,0.4966,1.0851
236,0.5284,1.0108
237,0.7649,1.0186
238,0.3779,1.2751
239,0.3635,1.9434
240,0.5724,1.4403
241,0.5755,0.9739
242,0.7537,1.0549
243,0.6646,1.1789
244,0.5417,1.1870
245,0.5243,1.0315
246,0.7383,1.0291
247,1.4141,1.1941
248,0.6011,2.6180
249,0.5243,1.0690
250,0.5704,1.0472
251,0.4772,1.1901
252,0.5007,1.1818
253,0.4966,1.0009
254,0.5437,0.9252
255,0.9298,1.1154
256,1.2032,1.3386
257,0.4628,2.4624
258,0.4567,0.9100
259,0.4526,0.9308
260,0.4311,1.0630
261,0.5571,1.1929
262,0.4833,1.0039
263,0.4884,0.9214
264,0.6984,0.9314
265,0.7639,1.1256
266,0.3942,1.2390
267,0.3912,0.8936
268,0.4024,0.8760
269,0.4004,0.8517
270,0.4362,0.9220
271,0.3594,1.1244
272,0.4332,1.1088
273,0.5007,0.9064
274,0.5181,0.9598
275,0.4372,0.9811
276,0.7629,1.1983
277,0.5458,1.2538
278,0.5642,0.9976
279,0.6226,1.3449
280,1.1674,1.2900
281,1.0301,1.9014
282,0.4803,2.1535
283,0.6103,1.0503
284,0.8161,1.0839
285,0.4936,1.2482
286,0.5560,1.0891
287,0.4977,0.9395
288,0.4721,1.0328
289,0.5642,0.9080
290,0.3420,1.0417
291,0.4014,1.1671
292,0.5540,0.8853
293,0.9544,1.0063
294,0.7424,1.6527
295,0.7598,1.3578
296,0.7270,2.5031
297,0.6287,1.1624
298,0.3758,1.2653
299,0.5837,1.0412
300,0.4454,1.0885
301,0.6615,0.9697
302,0.6728,1.0493
303,0.4055,1.1540
304,0.5304,1.1337
305,0.5601,1.0091
306,0.5673,1.0072
307,0.7772,1.1444
308,1.2534,1.2096
309,0.8960,1.7004
310,0.5018,1.5761
311,0.6205,1.0381
312,0.7916,1.0814
313,0.6881,1.7095
314,0.5325,1.1626
315,0.5775,0.9605
316,0.8417,1.1057
317,0.7076,1.3398
318,0.6861,2.2727
319,0.9052,1.1025
320,0.7148,1.4141
321,0.6175,1.1678
322,0.5806,1.1830
323,0.5816,1.1438
324,0.6881,1.0834
325,0.8100,1.1392
326,0.4741,1.2710
327,0.4526,0.9740
328,0.5857,0.8996
329,0.6820,1.1023
330,0.6400,1.1098
331,0.9298,1.2500
332,0.5427,2.1272
333,0.7496,1.1819
334,0.7066,1.1603
335,0.4577,1.1972
336,0.5171,0.9172
337,0.5550,1.0786
338,0.4076,0.9384
339,0.7311,0.8689
340,0.7301,3.8865
341,1.2237,1.2421
342,0.7076,1.7077
343,0.5714,2.3341
344,0.7875,1.1192
345,0.7608,1.2762
346,0.6287,1.2298
347,0.6093,1.1613
348,0.5386,1.1330
349,0.6216,1.0600
350,0.9677,1.0699
351,0.6031,1.4999
352,0.7486,1.1481
353,0.5396,1.2459
354,0.8008,1.3134
355,0.8131,1.2190
356,0.6216,2.4042
357,0.7875,1.1459
358,0.8294,1.2538
359,0.6748,1.5884
360,0.5509,1.1491
361,0.4997,1.0426
362,0.6953,0.9542
363,0.3615,1.3629
364,0.6308,1.1236
365,0.5714,1.0526
366,0.5929,1.0123
367,0.9769,1.5042
368,0.7752,1.4028
369,0.5253,2.0658
370,0.6953,1.0303
371,0.5847,1.1585
372,0.4188,1.0207
373,0.5356,1.4130
374,0.5468,0.9622
375,0.6554,0.9987
376,0.9185,1.1722
377,0.6359,1.3722
378,0.4659,1.0314
379,0.4577,0.9429
380,0.7188,0.8957
381,1.5411,1.3230
382,0.4925,2.0035
383,0.4690,1.5448
384,0.5642,0.9304
385,0.7465,1.0630
386,0.4280,1.1674
387,0.6083,0.8970
388,0.5171,1.1157
389,0.8817,0.9772
390,0.9318,1.4636
391,0.7260,1.3510
392,0.5796,1.1726
393,0.5714,1.0820
394,1.0762,1.0602
395,0.8264,1.9310
396,0.6748,1.9819
397,0.7250,1.1693
398,0.7721,1.2452
399,0.5601,1.2488
400,0.5059,1.1134
401,0.4608,0.9235
402,0.8919,1.0701
403,1.0813,1.4292
404,0.5714,2.6405
405,0.5724,1.0776
406,0.5356,1.0664
407,0.5181,1.2507
408,0.5171,1.1239
409,0.6236,0.9445
410,0.5120,1.1270
411,0.5612,1.0196
412,0.4516,1.2290
413,0.5622,1.1998
414,0.6164,1.0807
415,0.4321,1.1309
416,0.8335,0.9702
417,0.8018,1.4782
418,0.6031,2.1006
419,0.4946,1.0889
420,0.4680,0.9468
421,0.4188,1.0358
422,0.8038,1.1678
423,0.5745,1.3283
424,0.5437,1.0779
425,0.7926,1.3821
426,0.4086,1.1609
427,0.4833,0.8930
428,0.5304,0.9816
429,0.4608,1.0387
430,0.4024,0.8958
431,1.1756,1.0471
432,0.5386,2.4981
433,0.5642,1.0549
434,0.8602,1.1246
435,0.5161,1.3748
436,0.5294,1.1068
437,0.4997,0.9937
438,0.4547,0.9777
439,0.4444,0.9186
440,0.5253,1.1029
441,0.5110,1.2190
442,0.5345,1.0317
443,0.4311,0.9570
444,0.5724,0.8984
445,1.4029,1.0316
446,0.3584,2.1204
447,0.3830,0.9910
448,0.3912,0.8499
449,0.3891,0.8550
450,0.3441,1.0312
451,0.5007,1.0463
452,0.5335,1.0059
453,0.6533,1.0288
454,0.7393,1.1459
455,0.8038,1.2308
456,0.6062,1.2555
457,0.4700,1.1531
458,0.5888,0.9045
459,0.6185,1.0686
460,0.7997,1.1316
461,1.0394,1.1884
462,0.4147,2.2403
463,0.8069,1.1077
464,0.4741,1.2086
465,0.6830,1.3865
466,0.5233,1.1256
467,0.5878,0.9974
468,0.7414,1.0673
469,0.6318,1.5165
470,0.4598,2.2018
471,0.4454,0.9285
472,0.5048,0.9088
473,0.3430,1.1167
474,0.6072,1.0354
475,0.5038,1.1197
476,0.5253,1.0021
477,0.8796,1.0528
478,0.7035,1.4213
479,0.6195,1.1306
480,0.5847,1.1462
481,0.5816,1.0689
482,0.6840,1.0803
483,0.9492,1.2362
484,0.4342,2.4015
485,0.6103,0.9235
