# label=coherent_vis1_bs128_cw2_n20000,mode=coherent,N=20000,vis=1,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.3758,1.4052
1,0.1597,4.2241
2,0.1505,134.2746
3,0.1393,1.0574
4,0.1341,0.8945
5,0.1556,0.8645
6,0.3471,0.9508
7,0.9206,1.3885
8,0.1403,1.8820
9,0.3809,1.0234
10,0.1393,1.2696
11,0.5929,0.9587
12,0.3973,1.7774
13,0.3645,1.2432
14,0.1393,1.1575
15,0.2888,1.0288
16,0.1434,1.3398
17,0.4321,1.1190
18,0.1454,1.2596
19,0.1444,1.0073
20,0.1485,0.9670
21,0.5386,1.2233
22,0.1434,1.7751
23,0.1546,0.8900
24,0.1782,1.0485
25,0.1434,1.0009
26,0.1925,1.0662
27,0.1597,1.1642
28,0.1454,1.0320
29,0.4137,0.9506
30,0.4147,1.2353
31,0.1372,1.3303
32,0.3830,1.2239
33,0.3359,1.2491
34,0.1792,1.2542
35,0.6062,1.5136
36,0.1495,1.5754
37,0.1536,0.9333
38,0.1403,0.9153
39,0.1679,0.9823
40,0.7322,1.1302
41,0.1372,2.8196
42,0.1423,0.9333
43,0.5622,1.0049
44,0.1628,1.5271
45,0.1812,0.9409
46,0.3553,0.9953
47,0.4608,1.3031
48,0.5530,1.3142
49,0.1475,1.8616
50,0.1403,1.0357
51,0.1362,0.9088
52,0.1505,1.0149
53,0.1741,1.0353
54,0.1444,1.7898
55,0.1495,0.7951
56,0.1475,0.9052
57,0.1495,1.0657
58,0.1516,1.2969
59,0.1700,1.0671
60,0.1464,0.9677
61,0.1403,1.0079
62,0.1485,0.9119
63,0.1792,1.0618
64,0.1700,2.1192
65,0.1434,1.4099
66,0.1587,0.9692
67,0.1679,1.0148
68,0.1526,0.9827
69,0.1884,0.8948
70,0.1782,0.9410
71,0.1526,0.9158
72,0.1413,0.9637
73,0.1618,0.9827
74,0.1567,1.0467
75,0.1782,0.8818
76,0.1669,1.0267
77,0.1516,0.8724
78,0.1516,0.9119
79,0.7404,1.1975
80,0.1423,2.0740
81,0.3482,0.9145
82,0.6666,1.2286
83,0.1874,1.6764
84,0.3768,0.9628
85,0.1516,1.2286
86,0.3533,1.0770
87,0.1690,1.1570
88,0.1475,1.2781
89,0.1751,0.9362
90,0.1444,0.8828
91,0.1454,0.9726
92,0.4721,0.9391
93,0.4106,1.5002
94,0.3615,1.2820
95,0.1444,1.8368
96,0.1485,0.9322
97,0.1556,1.0964
98,0.1710,1.0048
99,0.1608,0.9507
100,0.1454,0.8866
101,0.5673,1.0187
102,0.3256,1.4538
103,0.3727,1.5335
104,0.3717,1.2127
105,0.6513,1.2082
106,0.4966,1.5517
107,0.1495,1.4782
108,0.1587,0.9787
109,0.1393,1.0388
110,0.1444,0.9798
111,0.3338,1.1481
112,0.1444,2.2656
113,0.1556,0.9859
114,0.2611,1.0010
115,0.1638,1.0713
116,0.1485,1.3492
117,0.1536,0.8717
118,0.1608,0.9481
119,0.1597,0.9668
120,0.1475,0.9538
121,0.1546,0.9904
122,0.4086,0.9651
123,0.1567,1.3333
124,0.1444,0.8709
125,0.2939,0.8219
126,0.8673,1.0384
127,0.1669,2.6350
128,0.1567,0.9404
129,0.2959,0.9356
130,0.1444,1.0273
131,0.1516,1.1002
132,0.3471,1.0226
133,0.1464,1.1330
134,0.1475,0.8430
135,0.1567,0.9030
136,0.1464,0.8896
137,0.1567,0.9721
138,0.1444,0.8778
139,0.1454,0.8356
140,0.1454,0.9549
141,0.1587,0.8102
142,0.1454,1.2269
143,0.1505,0.9260
144,0.1423,0.9055
145,0.1454,0.8887
146,0.1403,0.8173
147,0.1495,0.9495
148,0.1556,1.3006
149,0.1464,0.8228
150,0.1413,0.8320
151,0.1434,0.8709
152,0.1464,1.0539
153,0.4721,0.9231
154,0.1802,1.2432
155,0.1516,1.0360
156,0.1690,0.9160
157,0.1802,0.8963
158,0.1556,1.0121
159,0.1864,1.1433
160,0.1751,0.9846
161,0.1833,0.9540
162,0.2273,0.9509
163,0.1556,1.0662
164,0.1608,0.9600
165,0.1874,1.0345
166,0.1618,1.1654
167,0.1597,1.2982
168,0.3707,1.1088
169,0.3195,1.4724
170,0.1628,1.6789
171,0.2611,1.2432
172,0.6441,1.1651
173,0.6932,1.7563
174,0.1485,2.1623
175,0.3574,0.9838
176,0.6461,1.2544
177,0.1536,1.5318
178,0.1485,1.3066
179,0.1608,1.0189
180,0.1475,0.9658
181,0.6144,0.8570
182,0.1464,1.4402
183,0.1802,1.0453
184,0.1577,0.9521
185,0.1587,1.0538
186,0.1546,0.9281
187,0.1577,1.1067
188,0.4434,1.0710
189,0.3369,1.3448
190,0.1423,1.2872
191,0.1464,0.9448
192,0.1567,0.9592
193,0.1505,1.0885
194,0.3768,1.0492
195,0.4372,1.3446
196,0.1669,1.7486
197,0.1546,1.3470
198,0.4454,1.0992
199,0.1454,1.3091
200,0.1423,0.8908
201,0.4628,1.3727
202,0.3574,1.5301
203,0.3553,1.1789
204,0.3430,1.2323
205,0.1516,1.5471
206,0.1833,0.8978
207,0.3881,0.9714
208,0.1454,1.1932
209,0.1843,0.9147
210,0.3676,1.2329
211,0.1495,1.5733
212,0.1690,0.9046
213,0.1505,0.9233
214,0.2519,0.8862
215,0.5714,1.0266
216,0.1444,2.6247
217,0.1731,0.9664
218,0.8745,0.9057
219,0.1536,2.1134
220,0.3523,1.0700
221,0.1556,1.1769
222,0.1536,0.9591
223,0.5079,0.9399
224,0.1505,1.2874
225,0.1577,0.9390
226,0.1556,0.9388
227,0.1536,1.0065
228,0.1475,0.8519
229,0.1485,1.5375
230,0.1485,0.9264
231,0.1546,0.9855
232,0.1475,1.3883
233,0.7076,0.6616
234,0.1475,1.8256
235,0.3553,1.0197
236,0.1516,1.1824
237,0.4219,0.9806
238,0.4485,1.5562
239,0.1454,1.4490
240,0.3953,0.9811
241,0.1649,1.2319
242,0.1495,1.0761
243,0.1669,1.1586
244,0.3932,1.0573
245,0.1659,1.3308
246,0.4178,1.0313
247,0.4915,1.6306
248,0.1638,1.4973
249,0.4229,1.0281
250,0.1792,1.4753
251,0.1495,1.0261
252,0.1669,1.0895
253,0.1536,1.7279
254,0.1516,1.2127
255,0.1792,0.8475
256,0.1587,1.1449
257,0.3891,1.2591
258,0.1454,1.5640
259,0.1556,0.9848
260,0.3092,0.8909
261,0.1772,1.1547
262,0.1485,1.1929
263,0.1587,1.0506
264,0.1638,0.9735
265,0.1475,0.9305
266,0.5765,0.9189
267,0.1536,1.5495
268,0.3953,0.9639
269,0.1485,1.2878
270,0.3205,0.9630
271,0.1649,1.2746
272,0.1526,1.2298
273,0.1454,0.9458
274,0.1454,0.8340
275,0.1505,0.9438
276,0.1618,0.8946
277,0.1597,1.0291
278,0.4577,1.0228
279,0.1454,1.3921
280,0.1454,1.0870
281,0.1608,0.9284
282,0.2509,1.5424
283,0.1505,1.1114
284,0.1556,0.9239
285,0.1915,0.9676
286,0.1884,1.1345
287,0.1812,1.0873
288,0.1956,1.2191
289,0.4229,0.9343
290,0.8069,1.4639
291,0.1485,1.7315
292,0.3615,1.1235
293,0.1526,1.2848
294,0.3901,1.0340
295,0.1536,1.2391
296,0.4710,1.1004
297,0.1567,1.7432
298,0.1587,0.9243
299,0.1659,1.0135
300,0.9912,0.9123
301,0.1987,2.4679
302,0.1761,1.1171
303,0.1516,1.0047
304,0.1485,1.0616
305,0.1864,1.0264
306,0.1546,1.0562
307,0.1577,0.9861
308,0.1638,1.0534
309,0.1526,0.9965
310,0.1475,1.1772
311,0.1792,1.1499
312,0.1874,1.0265
313,0.1853,1.0847
314,0.1556,0.9793
315,0.5274,1.1546
316,0.3656,2.5644
317,0.3901,1.2801
318,0.1628,1.6182
319,0.1546,1.0491
320,0.1526,1.0797
321,0.4178,0.9967
322,0.3615,1.2744
323,0.1597,1.9096
324,0.1526,0.9527
325,0.1556,0.9424
326,0.1628,0.9097
327,0.1505,0.9838
328,0.1679,1.1929
329,0.1649,1.1193
330,0.1761,0.9096
331,0.1495,1.0324
332,0.1853,0.8850
333,0.4977,0.9761
334,0.1618,1.3664
335,0.1485,1.0236
336,0.1485,0.9514
337,0.3471,0.8778
338,0.6564,1.5521
339,0.1526,2.7977
340,0.1618,0.9058
341,0.3052,0.8965
342,0.3052,1.0718
343,0.1475,1.3729
344,0.1546,0.9957
345,0.1536,0.9623
346,0.1546,0.8971
347,0.5233,0.9122
348,0.1567,1.3712
349,0.1710,0.9538
350,0.1516,0.9156
351,0.1700,0.9693
352,0.4844,0.9653
353,0.1700,1.6467
354,0.1495,0.9532
355,0.1536,0.9753
356,0.1741,0.8791
357,0.1700,0.9538
358,0.1608,1.2274
359,0.1700,1.0468
360,0.1546,0.9292
361,0.3502,0.9039
362,0.2908,1.2612
363,0.1669,1.1446
364,0.1475,1.1054
365,0.2007,0.9212
366,0.1536,0.9742
367,0.4557,0.9062
368,0.1556,1.6273
369,0.3901,1.0420
370,0.1556,1.3379
371,0.1556,1.0508
372,0.2181,1.0795
373,0.1597,1.3950
374,0.1567,1.1177
375,0.1495,1.0456
376,0.1587,1.0750
377,0.1772,0.9997
378,0.1751,1.1804
379,0.3645,1.2049
380,0.1536,1.2771
381,0.3963,0.9555
382,0.4393,1.1741
383,0.1700,2.2066
384,0.1690,1.3814
385,0.1495,0.9068
386,0.1649,0.9707
387,0.1567,1.3660
388,0.4127,1.3516
389,0.1526,1.2800
390,0.1536,0.8941
391,0.7178,0.9393
392,0.1659,1.6321
393,0.1536,1.0646
394,0.4250,0.9149
395,0.1464,1.2321
396,0.4772,0.8968
397,0.4004,1.2860
398,0.3533,1.2171
399,0.1925,1.2895
400,0.6308,1.0786
401,0.1536,1.5212
402,0.1536,1.0101
403,0.4198,0.9215
404,0.1741,1.2306
405,0.6840,1.0216
406,0.1935,1.7660
407,0.3799,1.0471
408,0.3512,1.2132
409,0.6523,1.1434
410,0.3840,1.5102
411,0.4147,1.3262
412,0.1567,1.4011
413,0.1485,1.0827
414,0.1536,0.9428
415,0.1556,1.1187
416,0.3553,1.0121
417,0.4884,1.2657
418,0.1833,1.3387
419,0.1741,1.0268
420,0.1567,1.3866
421,0.1567,0.9456
422,0.1516,0.9240
423,0.1464,1.0014
424,0.1874,0.8751
425,0.3011,1.1643
426,0.1536,2.4805
427,0.1843,0.9548
428,0.1587,1.0056
429,0.1516,1.0554
430,0.1475,0.9993
431,0.1464,0.9411
432,0.1679,0.9428
433,0.2806,1.3165
434,0.1649,1.0203
435,0.1669,1.0993
436,0.1556,0.9968
437,0.1505,0.8481
438,0.1505,0.9061
439,0.4833,0.9204
440,0.1700,1.5325
441,0.1731,1.0168
442,0.1556,0.9326
443,0.1546,1.0341
444,0.1516,0.9588
445,0.1546,1.1550
446,0.1526,1.0421
447,0.1587,0.8857
448,0.1751,1.0918
449,0.1577,1.0069
450,0.1669,1.0654
451,0.1772,1.1640
452,0.1505,0.9450
453,0.1700,0.9094
454,0.1587,0.9166
455,0.7322,1.0268
456,0.1679,1.7487
457,0.1516,0.9497
458,0.1577,0.9162
459,0.1485,0.9073
460,0.1577,0.9941
461,0.3523,1.5324
462,0.3983,1.2589
463,0.3942,1.3222
464,0.1546,1.2841
465,0.1638,1.1434
466,0.1567,1.0291
467,0.1485,0.9598
468,0.1700,0.9406
469,0.6748,1.0125
470,0.5806,1.7031
471,0.1556,2.4862
472,0.1597,0.8782
473,0.2857,0.8710
474,0.1618,1.0476
475,0.1628,1.2032
476,0.1782,1.0888
477,0.1556,0.9805
478,0.1577,0.7990
479,0.5253,1.1471
480,0.3932,1.2923
481,0.1608,1.2471
482,0.1710,1.0101
483,0.1853,1.2053
484,0.1843,1.0544
485,0.1710,1.0392
486,0.1556,1.2198
487,0.1833,0.8705
488,0.1597,0.9784
489,0.6748,1.1385
490,0.1567,1.5726
491,0.1546,0.9427
492,0.1505,1.0267
493,0.1475,0.8444
494,0.1505,0.8921
495,0.1608,0.9591
496,0.1618,0.9059
497,0.4659,0.9037
498,0.1608,1.4638
499,0.2570,0.9116
500,0.2007,1.0869
501,0.1536,1.1571
502,0.1700,0.9361
503,0.1526,1.0161
504,0.1782,0.8993
505,0.1546,1.0351
506,0.3523,0.9850
507,0.3727,1.3734
508,0.3133,1.2172
509,0.5293,1.4920
510,0.1587,1.9225
511,0.1577,1.0927
512,0.1577,0.9820
513,0.1567,0.8668
514,0.1536,0.9081
515,0.1536,0.9949
516,0.1690,1.7161
517,0.1567,1.1512
518,0.1567,0.8916
519,0.5325,0.8839
520,0.3615,1.5340
521,0.1505,1.2145
522,0.1505,0.8353
523,0.1812,0.8581
524,0.1577,0.9119
525,0.1556,1.0731
526,0.1567,0.9754
527,0.1546,0.9278
528,0.1577,0.8380
529,0.3543,0.9269
530,0.1516,1.1960
531,0.1567,1.2636
532,0.3871,0.8859
533,0.3574,1.4990
534,0.1516,1.1066
535,0.4700,0.8866
536,0.1587,1.2679
537,0.1853,0.8667
538,0.1516,0.9244
539,0.1833,0.8492
540,0.3113,0.9698
541,0.1659,1.0579
542,0.1505,1.0598
543,0.1751,0.9235
544,0.1772,0.9278
545,0.1526,0.9058
546,0.2499,0.8165
547,0.3604,1.2998
548,0.3922,1.3042
549,0.3584,1.3406
550,0.3758,1.2202
551,0.1690,1.3639
552,0.4086,1.2175
553,0.1526,1.2218
554,0.3553,1.1144
555,0.3604,1.2825
556,0.1618,1.3761
557,0.1812,1.0151
558,0.3635,0.9748
559,0.3881,1.2330
560,0.7578,1.2163
561,0.1700,2.2609
562,0.1597,1.4115
563,0.6543,0.9659
564,0.2171,1.5499
565,0.1556,1.2476
566,0.3912,0.9875
567,0.3553,1.3146
568,0.1731,1.2190
569,0.6420,1.0275
570,0.3871,2.5080
571,0.1700,1.2083
572,0.5499,0.9687
573,0.1905,1.5301
574,0.4086,0.9321
575,0.1567,1.2955
576,0.1628,0.9391
577,1.3199,1.0237
578,0.1720,2.5286
579,0.1556,1.1431
580,0.6205,0.9529
581,0.2222,1.4585
582,0.4157,1.6281
583,0.1546,1.2794
584,0.7178,0.9117
585,0.5765,1.6400
586,0.3758,2.7467
587,0.1577,1.3030
588,0.6840,1.0232
589,0.1792,1.5938
590,0.1690,1.0690
591,0.1690,1.0396
592,0.3533,1.0497
593,0.5151,1.2565
594,0.1608,1.4845
595,0.1874,1.1366
596,0.1628,1.2226
597,0.1976,1.1784
598,0.1946,1.1402
599,0.1802,2.1099
600,0.1679,1.1572
601,0.5437,1.0709
602,0.4270,1.8276
603,0.1669,1.2321
604,0.4239,1.0174
605,0.4260,1.2861
606,0.4372,1.7920
607,0.1618,1.3181
608,0.3860,1.3558
609,0.4096,1.2043
610,0.1679,1.6212
611,0.1782,1.7941
612,0.3533,1.0438
613,0.1597,1.1635
614,0.3728,0.8766
615,0.3768,1.4193
616,0.3697,1.3756
617,0.7301,1.3496
618,0.7690,2.1324
619,0.3635,1.7619
620,0.7383,1.2372
621,0.3758,1.5995
622,0.1915,1.4499
623,0.3748,0.9260
624,0.4096,1.3174
625,0.1516,1.1874
626,0.1782,1.0851
627,0.3656,1.0311
628,0.4311,1.2977
629,0.1618,1.3443
630,1.3896,1.3391
631,0.1577,2.7666
632,0.1546,0.9954
633,0.1587,0.9120
634,0.1679,1.0524
635,0.1853,1.1051
636,0.1618,0.9296
637,0.1597,0.8749
638,0.1546,0.9261
639,0.1700,0.8963
640,0.1802,1.0429
641,0.1700,0.9421
642,0.1628,0.9155
643,0.1546,0.9793
644,0.1556,1.0485
645,0.4598,0.8829
646,0.1679,1.9038
647,0.3860,1.4707
648,0.5745,1.2174
649,0.1546,1.4798
650,0.1894,1.0807
651,0.1505,1.1279
652,0.4311,0.9540
653,0.1638,1.2714
654,0.3338,1.3593
655,0.3533,1.4534
656,0.4444,1.2260
657,0.1608,1.3713
658,1.1387,1.0520
659,0.1597,2.9468
660,0.4250,1.0257
661,0.8806,1.6396
662,0.1690,1.8857
663,0.1679,1.0760
664,0.1597,0.9785
665,0.5755,0.9527
666,0.1690,2.0917
667,0.4762,1.4768
668,0.5919,1.3640
669,0.1556,1.4584
670,0.1618,1.1060
671,0.3922,0.9618
672,0.4219,1.4361
673,0.1812,1.2583
674,0.7117,1.6303
675,0.1597,1.9091
676,0.4086,0.9974
677,0.8008,1.2098
678,0.1874,1.7746
679,0.4311,1.3768
680,0.1782,1.2978
681,1.2257,1.2432
682,0.1659,2.5016
683,0.4495,1.0344
684,0.6124,1.3593
685,0.3727,1.4451
686,0.3953,1.3624
687,0.3881,1.1955
688,0.1649,1.2366
689,0.1884,0.9248
690,0.1987,1.0373
691,0.3553,1.1728
692,0.3871,1.2355
693,0.6380,1.2080
694,0.8888,1.4741
695,0.1567,2.7600
696,0.1618,1.0655
697,0.3686,1.0106
698,0.1608,1.8106
699,0.1618,0.9541
700,0.3768,1.0367
701,0.1669,1.3978
702,0.8059,1.4982
703,0.4157,2.4961
704,0.3133,1.3345
705,0.1536,1.2561
706,0.3994,1.1003
707,0.1700,1.3046
708,0.3686,1.0255
709,0.4311,1.2297
710,0.4127,1.5091
711,0.1987,1.2622
712,0.4178,1.0196
713,0.1700,1.3179
714,1.1837,1.1013
715,0.4178,2.9016
716,0.4311,1.2761
717,0.1976,1.6019
718,0.1802,1.4027
719,0.1690,0.9383
720,0.4260,0.9274
721,0.4086,1.3171
722,0.6922,1.4510
723,0.1772,2.2924
724,0.1690,1.1056
725,0.3635,0.8711
726,0.1577,1.7214
727,0.1618,1.0453
728,0.1700,1.0322
729,0.3748,0.9341
730,1.1889,1.5334
731,0.3574,2.7445
732,0.1638,1.2885
733,0.1608,1.0331
734,0.4393,0.9332
735,0.1669,1.4556
736,0.3717,1.0298
737,0.7793,1.3027
738,0.3174,1.6248
739,0.1638,2.4744
740,0.4004,1.0102
741,0.1741,1.5889
742,0.3379,0.9335
743,0.3922,1.5104
744,0.1690,1.2388
745,0.5908,1.0209
746,0.6277,1.3818
747,0.4239,2.4702
748,0.3697,1.2897
749,0.1843,1.4030
750,0.1679,1.2101
751,0.1597,1.0573
752,0.4547,1.0086
753,0.4618,1.2911
754,0.2007,1.6351
755,0.1741,1.1111
756,0.1649,0.9353
757,0.1761,1.0136
758,0.1731,1.0197
759,0.1731,1.8481
760,0.1700,1.4052
761,0.1577,1.0618
762,0.3881,0.9847
763,0.2120,1.2327
764,0.4004,1.2874
765,0.1659,1.4598
766,0.1761,0.9997
767,0.2038,1.0845
768,0.1597,1.1454
769,0.1597,1.1155
770,0.1649,1.0611
771,0.4465,1.0165
772,0.2079,1.8595
773,0.1751,2.3237
774,0.1710,1.0457
775,0.3789,1.0031
776,0.1874,1.2288
777,0.1618,1.5101
778,0.1741,1.1194
779,0.1802,1.2377
780,0.1669,1.0749
781,0.5509,1.1166
782,0.1976,2.5183
783,0.1772,1.1022
784,0.2120,1.3177
785,0.1925,1.3520
786,0.1710,1.0634
787,0.1956,1.1463
788,0.1987,1.0387
789,0.1925,1.3458
790,0.1853,1.1082
791,0.1577,1.1089
792,0.1731,0.9998
793,0.3277,0.9991
794,0.1792,1.0934
795,0.1628,1.3843
796,0.4536,1.1132
797,0.4076,1.3826
798,0.1843,1.6563
799,0.2058,2.1255
800,0.1669,1.2144
801,0.7363,1.0705
802,0.1925,2.0699
803,0.4362,1.1282
804,0.4362,1.5256
805,0.9492,1.3694
806,0.1812,2.7234
807,0.1710,1.3315
808,0.4321,1.0832
809,0.1608,1.8877
810,0.1628,0.9658
811,0.1772,1.2079
812,0.1597,1.0842
813,0.1638,0.9640
814,0.1987,1.0283
815,0.2028,1.1020
816,0.1956,1.1305
817,0.1874,1.0230
818,0.2068,0.9971
819,0.1997,1.3335
820,0.3062,2.4114
821,0.1987,1.2001
822,0.1802,1.1521
823,0.1966,1.3307
824,0.1987,1.1225
825,0.1956,1.0539
826,0.1761,1.2245
827,0.8602,1.2498
828,0.1853,1.9927
829,0.1966,1.5319
830,0.5775,1.0863
831,0.1905,2.7362
832,0.1782,1.4815
833,0.1638,1.0619
834,0.4577,1.2172
835,0.1679,1.7869
