# label=coherent_vis0_bs512_cw2_n200000,mode=coherent,N=200000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,2.4146,1.8600
1,1.0967,6.5437
2,0.8735,2.9723
3,0.8356,1.3201
4,0.9923,1.3316
5,0.6277,1.5758
6,0.6349,1.0682
7,0.8376,1.3176
8,0.5591,1.2490
9,0.4844,1.0831
10,0.6861,1.5926
11,0.7526,1.2354
12,0.4895,1.1795
13,1.0117,1.5359
14,0.6011,2.2809
15,0.9400,1.1775
16,0.9677,1.3686
17,0.6605,1.5285
18,0.7803,1.2788
19,0.9605,1.5360
20,1.0353,1.4791
21,0.4977,1.5255
22,0.6779,1.2783
23,0.9226,1.1366
24,0.8612,1.4489
25,0.5304,2.6677
26,0.5847,1.0544
27,0.6881,1.1591
28,0.4721,1.0700
29,0.5612,1.2228
30,0.6144,1.0757
31,0.6318,1.1640
32,0.4424,1.0143
33,0.5233,1.0789
34,0.6769,1.7456
35,0.8069,1.2827
36,0.5519,1.1835
37,1.0742,1.2237
38,0.6984,2.7677
39,0.9042,1.2793
40,0.9114,1.3664
41,0.7526,1.4996
42,0.6523,1.1566
43,0.9687,1.1432
44,0.8858,1.4272
45,0.5233,1.4301
46,0.6431,1.4046
47,1.0578,1.2146
48,0.7690,1.4941
49,0.5294,2.0811
50,0.6758,1.6308
51,0.4741,1.0742
52,0.5530,1.1121
53,0.6277,1.4386
54,0.5980,1.0931
55,0.4997,1.0510
56,0.4792,1.1215
57,0.5089,0.9895
58,0.6871,1.7339
59,0.6410,1.1837
60,0.9595,1.0864
61,0.4946,1.5053
62,0.4772,1.9428
63,0.6523,1.4406
64,1.1059,1.2074
65,0.6892,1.6247
66,0.5489,1.2279
67,0.6308,1.0405
68,0.7680,1.0997
69,0.8243,1.3282
70,0.8724,1.8715
71,0.6144,1.2859
72,0.8458,1.0495
73,0.4751,1.3890
74,0.4680,2.0798
75,0.7629,1.4213
76,0.5304,1.2565
77,0.4844,1.1828
78,0.5437,1.2223
79,0.6410,1.0156
80,0.5386,1.1185
81,0.5960,1.1262
82,0.9114,1.1511
83,0.7107,1.7669
84,0.5868,1.1553
85,1.6845,1.4365
86,0.4710,2.0512
87,0.5888,1.4036
88,0.5509,1.0603
89,0.9503,1.0691
90,0.5704,1.3908
91,0.6451,1.1306
92,0.5274,1.0963
93,0.8817,1.0455
94,1.1530,1.3602
95,0.6410,1.6887
96,0.5222,1.1457
97,0.6175,1.0407
98,0.5642,1.1377
99,0.5530,1.4519
100,0.6472,1.0882
101,0.6369,1.1695
102,0.7711,1.0974
103,1.3752,1.2425
104,0.7700,2.8947
105,0.5601,1.1489
106,0.8172,1.0211
107,0.5007,1.3333
108,0.6369,1.2201
109,0.5386,1.1164
110,0.6687,1.0475
111,0.8612,1.1283
112,0.5683,1.3986
113,0.6257,1.0553
114,0.6595,1.0925
115,1.0291,1.1563
116,0.4792,1.5283
117,0.5734,1.1539
118,0.5816,1.0626
119,0.5038,1.0336
120,0.7997,0.9962
121,0.5038,1.3467
122,0.5612,2.6098
123,0.7567,1.0636
124,0.5386,1.2276
125,0.4987,1.3156
126,0.5427,1.0078
127,0.5202,0.9900
128,0.6431,1.0257
129,0.5683,1.0889
130,0.5622,1.3931
131,0.6441,1.1438
132,0.5673,1.0076
133,0.6267,1.0344
134,0.4741,1.0976
135,0.6349,1.2194
136,0.5079,1.1043
137,0.6697,1.0002
138,0.7014,1.1442
139,0.5059,1.1637
140,0.6451,1.2997
141,0.6574,1.0999
142,0.5263,1.1102
143,0.7956,1.0317
144,0.6789,1.2832
145,0.7014,1.3224
146,0.5765,1.2162
147,0.5540,1.0997
148,0.9093,1.2848
149,0.6625,1.4213
150,0.6144,1.1896
151,0.5222,1.1001
152,0.9605,0.9904
153,0.5437,1.5540
154,0.5222,1.2918
155,0.6380,1.0292
156,0.5734,1.1301
157,0.5560,1.0739
158,0.4844,1.0827
159,0.7444,1.2930
160,0.6062,1.2438
161,0.6615,1.0498
162,0.9585,1.1638
163,0.5048,1.4132
164,0.5417,2.1810
165,0.7096,1.1957
166,0.9533,1.1777
167,0.5448,1.7610
168,0.5509,1.0200
169,0.5827,1.0165
170,1.0650,1.0524
171,0.4915,1.5920
172,0.5284,1.0456
173,0.6052,1.0264
174,0.6308,1.0516
175,0.8253,1.1647
176,0.5263,1.2779
177,0.5243,1.0233
178,0.5437,1.0282
179,0.5458,1.0273
180,0.8366,0.9932
181,0.6380,1.2783
182,0.6492,1.1430
183,0.5120,1.1142
184,0.5038,1.0096
185,0.7424,0.9688
186,0.5171,1.2460
187,0.7148,1.0278
188,0.6195,1.2174
189,0.6451,1.0887
190,0.9236,1.2452
191,0.7117,1.3681
192,0.7004,1.1887
193,0.6564,1.1793
194,0.8540,1.1299
195,0.5007,1.4031
196,0.7045,1.3051
197,0.7199,1.1889
198,0.8253,1.2332
199,1.1162,1.4810
200,0.6830,1.5794
201,0.6195,1.1195
202,0.5704,1.1265
203,0.7137,1.0011
204,0.4884,1.3131
205,0.5089,2.2934
206,0.5816,1.0731
207,0.9267,1.1201
208,0.4977,1.3190
209,0.4946,1.0142
210,0.6472,0.9682
211,0.6431,1.1070
212,0.9042,1.1972
213,0.4997,1.2633
214,0.5663,0.9779
215,0.6328,1.0199
216,0.5366,1.0973
217,0.8950,1.1552
218,0.7229,1.2676
219,0.5745,1.2674
220,0.6226,1.0691
221,0.5059,1.0427
222,0.8858,1.0076
223,0.6011,1.2564
224,0.6472,1.1509
225,0.6339,1.1105
226,0.8090,1.1363
227,0.4762,1.2699
228,0.5100,1.1492
229,0.5059,0.9991
230,0.7496,1.0413
231,0.7844,1.2111
232,0.4557,1.1762
233,0.6912,1.1737
234,0.7004,1.1905
235,0.8202,1.1219
236,0.5929,1.3205
237,0.5100,1.2203
238,0.5437,1.3335
239,0.6001,0.9773
240,0.7956,1.1420
241,0.9718,1.2570
242,0.8151,1.3774
243,0.8008,1.3982
244,0.8909,1.2227
245,1.2575,1.7008
246,1.0527,1.7777
247,0.6666,1.8682
248,0.8673,1.1661
249,0.5130,1.3239
250,0.5939,1.3286
251,0.6543,1.0798
252,0.6349,1.1525
253,0.6195,1.0668
254,1.0045,1.0623
255,0.5284,1.4443
256,0.5857,1.1206
257,0.8059,1.0941
258,1.5729,1.2988
259,0.4833,2.6774
260,0.6072,1.1825
261,0.7158,1.0560
262,0.4813,1.2096
263,0.5120,1.2965
264,0.6308,0.9586
265,0.5540,1.0819
266,1.1540,1.0096
267,0.6031,1.7140
268,0.6779,1.0353
269,0.6369,1.2068
270,1.0107,1.2016
271,0.6625,1.4637
272,0.6769,1.4523
273,0.6953,1.1769
274,0.9103,1.1604
275,1.3548,1.3935
276,0.7107,2.6510
277,0.8305,1.2115
278,0.9830,1.6237
279,0.5274,1.3536
280,0.6380,0.9986
281,0.6369,1.0933
282,0.9134,1.0694
283,0.4721,1.4244
284,0.5151,2.5527
285,0.5079,0.9773
286,0.9513,0.9498
287,0.7332,1.5655
288,0.6031,1.1714
289,0.6502,1.0388
290,0.8212,1.2072
291,0.5181,1.2101
292,0.6676,1.2413
293,0.6390,1.1930
294,0.7066,1.1188
295,0.8991,1.7723
296,0.5181,1.3226
297,0.5540,1.0031
298,0.7004,0.9842
299,0.8653,1.2005
300,0.4803,1.3502
301,0.5939,1.2022
302,0.5990,1.0429
303,0.6758,1.1239
304,0.6584,1.1267
305,0.5140,1.1589
306,0.5089,1.2770
307,0.6328,0.9975
308,0.6595,1.2008
309,0.8120,1.0923
310,0.6175,1.2551
311,0.6892,1.2553
312,0.7025,1.1745
313,0.6400,1.2550
314,0.9165,1.1664
315,0.5796,1.3549
316,0.6871,1.1691
317,0.6533,1.1812
318,0.8253,1.2044
319,0.6093,1.3566
320,0.6851,1.3065
321,0.6963,1.1881
322,1.0455,1.2315
323,0.8141,1.5515
324,0.6175,1.2670
325,0.6543,1.0479
326,0.6093,1.1145
327,1.0834,1.0690
328,0.5417,1.5524
329,0.6318,2.3408
330,0.6195,1.0947
331,0.9083,1.0568
332,0.6769,1.2954
333,0.6318,1.1323
334,0.5898,1.0813
335,0.5304,1.0655
336,0.7946,0.9782
337,0.6072,1.3194
338,0.7444,1.0822
339,0.5089,2.9559
340,0.5663,1.0979
341,0.6451,1.4702
342,0.6328,1.0930
343,0.4639,1.1249
344,0.9001,1.1474
345,0.4792,1.3544
346,0.6267,1.1181
347,0.5714,1.0663
348,0.5734,1.0406
349,0.7997,1.0576
350,0.6298,1.2627
351,0.7363,1.1284
352,0.6513,1.2834
353,0.9851,1.1554
354,0.4690,1.4429
355,0.6922,1.1996
356,0.7782,1.2679
357,0.5898,1.1633
358,0.6390,1.2672
359,0.6144,1.0621
360,0.6226,1.2129
361,0.6953,1.2249
362,0.6994,1.0639
363,0.8827,1.1579
364,0.5407,2.5798
365,0.5038,0.9886
366,0.7885,0.9650
367,0.4588,1.2307
368,0.6605,1.1389
369,0.5663,1.1639
370,0.7004,1.0036
371,0.6748,1.1826
372,0.5140,1.2388
373,0.6789,1.2383
374,0.5202,1.1216
375,0.5386,0.9841
376,0.5919,1.0202
377,0.4782,1.2083
378,0.7045,1.1315
379,0.7649,1.2057
380,0.5827,1.2231
381,0.7475,1.0467
382,0.5601,1.2595
383,0.6881,1.1049
384,0.6523,1.1463
385,0.5325,1.1444
386,1.0117,0.9335
387,0.7772,1.4483
388,0.5427,1.2643
389,0.7240,1.0371
390,0.7270,1.1556
391,0.4833,1.2202
392,0.5356,1.2068
393,0.8366,1.0676
394,1.1571,1.3823
395,0.8960,1.6751
396,0.6277,1.3034
397,0.5325,1.0939
398,0.7178,1.1123
399,0.7680,1.1053
400,0.8684,1.2291
401,0.7148,1.4886
402,0.6912,1.1798
403,0.7291,1.1306
404,1.6015,1.5591
405,0.4639,2.1678
406,0.5427,1.3103
407,0.8909,0.9773
408,0.4567,1.4109
409,0.6267,1.2002
410,0.5181,1.0579
411,0.5612,0.9586
412,0.6820,1.0648
413,0.4792,1.1367
414,0.6328,1.2122
415,0.4987,1.0929
416,0.6380,0.9555
417,0.8018,1.0765
418,0.4659,1.2774
419,0.5765,1.0837
420,0.6420,1.0198
421,0.6154,1.1066
422,0.8632,1.0609
423,0.5284,1.3608
424,0.6441,1.3754
425,0.6287,1.0766
426,0.6164,1.0407
427,0.6246,1.0305
428,0.4956,1.2232
429,0.5376,1.0751
430,0.6523,0.9799
431,0.5427,1.1071
432,1.5135,0.9854
433,0.6236,1.9945
434,0.6707,1.2174
435,0.6697,1.1557
436,0.8049,1.1773
437,0.5079,1.3026
438,0.6636,1.2411
439,0.5734,1.1783
440,0.6676,1.0414
441,0.5356,1.1150
442,0.5038,1.2216
443,0.5151,1.1809
444,0.6779,0.9947
445,0.7465,1.2663
446,1.3363,1.3755
447,0.5038,1.7977
448,0.5755,1.6550
449,0.7916,1.0194
450,0.5427,1.2349
451,0.5140,1.3335
452,0.5140,0.9720
453,0.6369,0.9858
454,0.6646,1.0866
455,0.5100,1.1304
456,0.6615,1.3089
457,0.6042,1.1114
458,0.5949,1.0945
459,0.8387,1.0462
460,0.5192,1.3538
461,0.5632,1.0820
462,0.6584,1.0188
463,0.6717,1.1500
464,1.1192,1.1626
465,0.5089,1.6611
466,0.6482,0.9575
467,0.5755,1.1111
468,0.5601,1.0160
469,0.7383,1.0366
470,0.5458,1.3513
471,0.5284,0.9973
472,0.7598,0.9963
473,0.6420,1.2057
474,0.6810,1.0875
475,0.6861,1.2534
476,0.6738,1.1987
477,0.6646,1.1661
478,0.9062,1.0997
479,0.8581,1.4166
480,0.5683,1.3490
481,0.6779,1.0834
482,0.7107,1.1376
483,0.4936,1.2082
484,0.4669,1.1224
485,0.5693,1.2022
486,0.7107,1.1631
487,0.6584,1.0763
488,0.7803,1.0915
489,0.9523,1.3437
490,0.6564,2.4090
491,0.7383,1.1556
492,0.5059,1.2116
493,0.5140,1.2416
494,0.6298,0.9859
495,0.5130,1.0954
496,0.4915,0.9608
497,0.8837,0.9999
498,0.5530,1.2221
499,0.6830,1.1965
500,0.5612,1.1438
501,0.6369,0.9988
502,0.5581,1.1174
503,0.6789,1.3051
504,0.6769,1.1887
505,0.6410,1.1803
506,0.7393,1.1642
507,0.5069,1.1937
508,0.6851,1.2189
509,0.6431,1.1502
510,0.5775,1.1534
511,0.6973,1.0367
512,0.5489,1.3715
513,0.6973,1.3218
514,0.7864,1.2159
515,0.9318,1.2662
516,1.1837,1.3412
517,0.7844,2.8002
518,0.8827,1.2209
519,1.0793,1.3902
520,0.6871,1.5512
521,0.7209,1.2722
522,0.7864,1.2038
523,0.7291,1.3419
524,0.5161,1.2330
525,0.6584,1.2875
526,0.6851,1.1456
527,0.8325,1.1120
528,1.0189,1.3637
529,0.7731,2.6721
530,0.8264,1.3403
531,0.8141,1.2634
532,0.5939,1.3055
533,0.6124,1.0596
534,0.5601,1.0963
535,0.9933,1.0414
536,0.8438,1.4665
537,0.6707,2.5745
538,0.8325,1.1620
539,0.8428,1.2745
540,0.5868,1.3116
541,0.5263,1.0588
542,0.5990,1.0248
543,1.0168,1.0658
544,0.9677,1.4782
545,0.5837,1.4810
546,0.6615,1.1169
547,0.9185,1.2570
548,1.0813,1.3426
549,0.5499,2.2018
550,0.6963,1.6368
551,0.8980,1.4667
552,0.6615,1.2617
553,0.7588,1.1813
554,0.6953,1.2841
555,1.0383,1.1728
556,0.4710,1.6039
557,0.6789,1.2225
558,0.7281,1.1357
559,0.5018,1.1590
560,1.5514,1.0172
561,0.5345,1.8899
562,0.6564,1.5138
563,0.8407,1.1596
564,0.6461,1.3298
565,0.7649,1.4537
566,0.8468,1.3079
567,0.6083,1.3413
568,0.8919,1.1755
569,0.9656,1.2442
570,0.5949,2.2332
571,0.7905,1.0949
572,0.8581,1.2360
573,0.4946,1.2950
574,0.5601,0.9774
575,0.5161,1.0150
576,0.5478,0.9695
577,0.9134,1.0129
578,0.5100,1.3677
579,0.5673,1.0208
580,0.6349,0.9969
581,0.8028,1.1509
582,0.9923,1.2547
583,0.7332,1.4683
584,0.6554,1.2033
585,0.5376,1.0945
586,0.6851,1.0379
587,0.8335,1.2034
588,0.6523,2.3342
589,0.6195,1.1320
590,0.9923,1.3989
591,0.5530,1.4440
592,0.6830,1.0632
593,0.6543,1.2781
594,0.8202,1.1155
595,0.4884,1.3589
596,0.7506,1.2414
597,0.6769,1.3616
598,0.5816,1.0633
599,1.3783,1.0974
600,0.4956,1.7814
601,0.6164,1.7071
602,0.6257,1.0926
603,0.6083,1.0820
604,0.6728,1.0192
605,0.8397,1.5785
606,0.7250,1.3239
607,0.7424,1.2382
608,0.5233,1.2478
609,0.5704,1.2847
610,0.5919,1.1022
611,0.5806,1.1123
612,1.7807,1.1399
613,0.4997,2.2252
614,0.6236,1.5267
615,0.6113,1.0448
616,0.4956,1.1208
617,0.6083,1.3520
618,0.6042,1.0991
619,0.6298,1.0472
620,0.9902,1.0905
621,0.4721,1.4427
622,0.5970,1.2813
623,0.5581,1.0418
624,0.6625,1.0161
625,0.6584,1.1209
626,0.9083,1.2574
627,0.6431,2.4627
628,0.6697,1.1046
629,0.5089,1.2136
630,0.5765,1.2462
631,0.5356,1.0565
632,0.6533,1.0231
633,0.7946,1.1011
634,0.9759,1.2894
635,0.5571,1.4472
636,0.5560,1.0593
637,0.7117,1.0439
638,0.5038,1.1878
639,0.6083,1.0769
640,0.6574,1.3077
641,0.6277,1.1169
642,0.7485,1.1435
643,1.0332,1.1425
644,0.9288,1.4699
645,0.6021,2.1893
646,0.9124,1.1135
647,1.0158,1.5810
648,0.7383,1.7392
649,0.7741,1.3054
650,0.7762,1.1832
651,1.0824,1.2692
652,0.4741,2.2594
653,0.6359,1.3548
654,0.7035,1.0515
655,0.4690,1.2665
656,0.6892,1.2127
657,0.7444,1.1656
658,1.0127,1.3487
659,0.8438,1.4826
660,0.6830,1.3027
661,0.6001,1.1879
662,0.6646,1.0406
663,0.9277,1.4862
664,0.9011,1.3249
665,0.7158,2.4009
666,0.7834,1.2445
667,0.5007,1.2579
668,0.7076,1.3253
669,0.7895,1.2919
670,0.8909,1.2180
671,0.8407,1.3770
672,0.5970,1.3011
673,0.6625,1.0338
674,0.5458,1.1232
675,0.7895,1.0132
676,0.5376,1.2564
677,0.5018,2.2431
678,0.5898,1.2675
679,0.8038,1.0648
680,0.8776,3.4927
681,0.6912,1.3031
682,0.5233,1.2438
683,0.4710,1.0934
684,0.5704,1.1216
685,0.6513,1.0463
686,0.8755,1.1453
687,1.2360,1.4003
688,0.8499,1.7040
689,0.7004,2.1432
690,0.5243,1.1581
691,0.5110,1.0922
692,0.5478,1.3240
693,0.7731,1.0847
694,0.8622,1.2731
695,0.8878,1.4153
696,0.8704,1.3232
697,0.7383,1.3707
698,0.7158,1.1850
699,0.7793,1.4041
700,1.0691,1.3114
701,0.7342,2.3212
702,0.7475,1.2517
703,0.5038,1.1869
704,0.6451,1.2822
705,0.6554,1.1987
706,0.6636,1.1669
707,0.6840,1.3769
708,0.6973,1.1518
709,0.6328,1.3269
710,0.6687,1.1678
711,0.8417,1.1691
712,0.7782,1.2563
713,0.4506,2.1594
714,0.5130,1.2580
715,0.8827,0.9676
716,0.5417,1.4014
717,0.6717,1.3106
718,0.6441,1.2164
719,0.9452,1.1260
720,0.9441,1.5124
721,0.7834,1.3802
722,0.7055,1.3093
723,0.6492,1.2089
724,0.8387,1.2706
725,0.9308,1.2721
726,0.6595,2.1946
727,0.7270,1.1300
728,0.9144,1.1728
729,0.5949,1.4749
730,0.6656,1.1488
731,0.7547,1.1571
732,0.7281,1.6122
733,0.4966,1.1311
734,0.6339,1.1589
735,0.6339,1.0953
736,0.7721,1.0747
737,1.4541,1.2086
738,0.4649,2.0502
739,0.5622,1.5176
740,0.8786,1.0595
741,0.5478,1.3647
742,0.7639,1.3097
743,0.7455,1.3280
744,0.8366,1.2656
745,1.2995,1.2533
746,0.5222,1.7487
747,0.5202,1.7192
748,0.9165,1.0250
749,0.5028,1.3613
750,0.6441,1.2112
751,0.6410,1.0885
752,0.6369,1.0969
753,0.8366,1.1039
754,0.5069,1.4535
755,0.6574,1.1373
756,0.8591,1.1551
757,0.5949,1.2960
758,0.9267,1.1048
759,0.9728,1.3714
760,0.6472,2.1515
761,0.9144,1.1427
762,0.4884,1.3524
763,0.7619,1.2902
764,0.6083,1.2694
765,0.6451,1.1327
766,0.7905,1.3514
767,0.5243,1.1825
768,0.8059,1.5312
769,0.5468,1.1752
770,0.7363,1.0350
771,1.4408,1.1865
772,0.5683,2.6149
773,0.6625,1.1732
774,0.9748,1.1577
775,0.5612,1.3536
776,0.6451,1.0436
777,0.6205,1.0635
778,0.6625,1.1000
779,0.7598,1.0793
780,0.6031,1.3103
781,0.7465,1.1500
782,0.6564,1.2102
783,0.7434,1.0975
784,0.9902,1.2238
785,0.6093,1.5144
786,0.6789,1.0937
787,0.6646,1.1417
788,0.6083,1.1334
789,0.5263,1.1095
790,0.5335,1.1393
791,0.6318,1.0280
792,0.6533,1.1086
793,1.1592,1.0892
794,0.8868,1.8375
795,0.7690,2.1017
796,0.8591,1.3142
797,0.5386,1.3378
798,0.7291,1.3760
799,0.5519,1.2366
800,0.9871,1.0048
801,0.9789,1.5208
802,0.6646,1.4902
803,0.7731,1.2078
804,1.0465,1.3738
805,1.6783,1.6703
806,0.5612,2.1711
807,0.6482,1.3373
808,1.1796,1.0636
809,0.6871,1.9144
810,0.7076,1.1929
811,0.6636,1.2219
812,0.8468,1.2197
813,0.6103,1.6177
814,0.7322,1.1640
815,0.7096,1.2702
816,1.1397,1.3330
817,1.0547,1.5368
818,0.6339,2.6084
819,0.8335,1.0935
820,0.5786,1.3354
821,0.6564,1.3617
822,0.5704,1.1548
823,0.8223,1.0094
824,1.0527,1.7188
825,0.6533,1.4704
