# label=coherent_vis0_bs512_cw2_n1000000,mode=coherent,N=1000000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,4.9838,1.5235
1,4.5189,7.7280
2,5.9904,6.1947
3,3.8492,6.7437
4,4.3407,4.7567
5,6.1174,4.7857
6,4.2209,7.1798
7,3.9967,4.8595
8,3.9383,6.1041
9,5.8030,4.7032
10,3.7284,6.2814
11,4.3981,4.4216
12,5.5583,5.0619
13,4.1953,6.4082
14,6.3621,4.7302
15,3.6751,6.9267
16,5.7201,4.4452
17,4.2895,6.5503
18,5.5941,4.7610
19,3.5994,6.3119
20,4.8056,4.4585
21,5.5296,5.7403
22,3.9424,6.8080
23,4.3991,4.4852
24,5.7385,5.1296
25,4.0100,6.3885
26,4.6940,4.6922
27,5.9075,5.2594
28,4.0724,6.4954
29,4.6172,4.6700
30,6.1245,5.2631
31,3.8789,7.2499
32,4.7903,4.3387
33,5.6422,5.3769
34,3.9782,6.1736
35,4.9080,4.7082
36,5.7928,5.4962
37,4.0550,6.3112
38,4.6572,4.8938
39,6.1051,5.3391
40,4.4012,6.6361
41,5.1456,5.0957
42,5.6125,5.6500
43,3.9281,6.4670
44,4.9091,4.4738
45,5.5009,5.3933
46,4.1912,6.0933
47,5.5511,4.8683
48,4.0786,6.2021
49,5.5153,4.7348
50,5.6668,6.0928
51,3.8605,6.2471
52,6.1563,4.3976
53,3.9506,6.7680
54,6.0160,4.6033
55,3.8431,6.5430
56,6.1409,4.3679
57,3.9987,6.7064
58,6.1174,4.5254
59,4.0274,6.6688
60,4.5189,4.5576
61,5.6228,5.0700
62,4.4308,6.0646
63,4.5957,5.0598
64,5.8245,5.0892
65,4.3110,7.2096
66,5.8778,4.8717
67,4.1134,6.5022
68,5.2337,4.7999
69,5.5941,5.8384
70,3.9434,6.2640
71,4.8886,4.5289
72,5.6945,5.4107
73,3.9393,6.5519
74,4.8333,4.4418
75,5.4415,5.3241
76,4.2783,5.8980
77,4.3305,4.8306
78,5.7846,4.8365
79,4.3284,6.2934
80,5.4006,4.8241
81,4.2854,5.8895
82,3.8380,4.7780
83,3.9240,4.5297
84,3.5850,4.5944
85,3.5461,5.3570
86,4.4237,4.4037
87,5.4538,5.1318
88,4.1019,5.9839
89,4.6561,4.8628
90,5.8327,5.1839
91,4.4943,6.3479
92,4.6940,5.2108
93,5.9709,5.2132
94,4.1472,6.6471
95,5.5491,4.8430
96,4.4247,6.0307
97,5.5265,4.9716
98,4.4472,6.0846
99,5.6812,5.0140
100,5.0286,6.2140
101,5.3606,5.8301
102,4.0253,5.9387
103,5.9894,4.5278
104,4.0049,6.5725
105,5.9679,4.5070
106,3.9823,6.6027
107,5.9914,4.4645
108,3.9885,6.7888
109,5.8184,4.5133
110,3.9045,6.4906
111,6.0672,4.3488
112,3.8994,6.7756
113,6.0457,4.3142
114,4.0458,6.8293
115,5.7784,4.7560
116,3.5543,6.5086
117,3.9629,5.5173
118,4.4370,4.4693
119,5.9412,4.9708
120,4.6080,6.4735
121,5.5716,5.3453
122,3.9414,6.0676
123,5.0258,4.7555
124,5.5491,5.5456
125,4.4257,6.1284
126,5.5398,5.1056
127,3.9619,6.0434
128,5.7057,4.5991
129,4.3909,6.2319
130,5.4200,4.8849
131,4.5629,6.0571
132,5.4149,5.0786
133,4.6602,5.9747
134,5.5409,5.1640
135,4.4626,6.0866
136,5.5521,4.9632
137,4.3776,6.2775
138,5.6218,4.8990
139,4.9285,6.2406
140,5.5798,5.4324
141,4.0397,6.1123
142,5.4743,4.5209
143,4.5711,6.0761
144,5.8112,5.0721
145,4.0509,6.6589
146,5.9617,4.5282
147,3.9107,6.7882
148,5.9914,4.3218
149,3.9475,6.6826
150,5.5368,4.3851
151,4.1288,6.0818
152,4.2383,4.6155
153,4.0940,4.6670
154,3.5779,4.6213
155,3.4314,4.0758
156,4.1492,4.0593
157,4.2465,4.6270
158,4.0847,4.7053
159,3.5860,4.5794
160,3.2850,4.0718
161,4.8660,4.0364
162,4.2793,5.3299
163,4.2076,4.7904
164,3.7171,4.7632
165,3.6239,4.2429
166,3.8185,4.2604
167,4.2199,4.2192
168,4.2138,4.7228
169,3.5400,4.5677
170,3.3925,4.0581
171,3.8390,4.0029
172,4.0899,4.4143
173,4.0653,4.5717
174,3.5860,4.5333
