# label=scattered_vis0_bs128_cw2_n5000,mode=scattered,N=5000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.3205,1.1904
1,0.1659,4.2968
2,0.3236,1.0612
3,0.1556,0.8036
4,0.5335,0.7109
5,0.1516,2.2611
6,0.1393,0.7175
7,0.3072,0.7035
8,0.1270,1.0785
9,0.2785,0.5483
10,0.1393,1.1863
11,0.1403,0.5902
12,0.1434,0.7077
13,0.1260,0.5894
14,0.1495,0.5354
15,0.1597,0.5227
16,0.5396,0.7054
17,0.2816,1.0495
18,0.2673,1.1492
19,0.2673,1.0635
20,0.1792,0.7655
21,0.1546,0.6588
22,0.1495,0.6573
23,0.5755,0.8132
24,0.1362,1.0982
25,0.1372,0.6195
26,0.1393,0.5908
27,0.1403,0.6665
28,0.1341,0.6356
29,0.1270,0.6529
30,0.1382,0.4911
31,0.1720,0.7904
32,0.1393,1.0385
33,0.1475,0.5719
34,0.1649,0.6319
35,0.1290,0.6600
36,0.3133,0.5499
37,0.5786,0.7305
38,0.6892,1.2924
39,0.2693,1.4523
40,0.3328,0.9315
41,0.2888,0.8012
42,0.1536,0.9379
43,0.1833,0.6237
44,0.7178,0.9619
45,0.2222,1.1743
46,0.1987,0.7614
47,0.3215,0.6127
48,0.2499,0.8067
49,0.2560,0.6913
50,0.2171,0.9351
51,0.1393,0.8310
52,0.2857,1.0525
53,0.1393,0.7547
54,0.1782,0.5574
55,0.1495,0.5848
56,0.2079,0.6727
57,0.1505,0.7280
58,0.5663,0.8231
59,0.1434,1.0430
60,0.1710,1.1327
61,0.1577,0.6920
62,0.1628,1.1666
63,0.1495,0.7879
64,1.1336,0.7066
65,0.1485,1.9976
66,0.1536,1.3694
67,0.1352,0.6356
68,0.6267,0.5588
69,0.2796,1.2985
70,0.2929,1.0203
71,0.1792,0.9440
72,0.1546,0.8336
73,0.3359,0.8185
74,0.1546,0.9013
75,0.2888,0.7370
76,0.1290,1.6054
77,0.1372,0.6951
78,0.1352,0.6614
79,0.1464,0.7013
80,0.1454,0.5164
81,0.1485,0.6360
82,0.1556,0.9256
83,0.1372,0.9884
84,0.1352,0.6719
85,0.1300,0.7014
86,0.1423,0.5974
87,0.1413,0.5421
88,0.1403,0.5941
89,0.1372,0.6489
90,0.2847,0.7040
91,0.1720,1.2095
92,0.1280,0.6643
93,0.1638,0.5126
94,0.3277,0.6152
95,0.1393,0.7581
96,0.4434,0.6019
97,0.5571,0.9545
98,0.1423,1.4334
99,0.1331,0.6572
100,0.1352,0.5376
101,0.1475,0.6039
102,0.1280,0.6169
103,0.1403,0.5809
104,0.1556,0.5957
105,0.1423,0.6269
106,0.1505,0.9926
107,0.1475,0.6088
108,0.2130,0.6390
109,0.1403,0.6823
110,0.1393,0.6310
111,0.2949,0.6137
112,0.1413,1.0694
113,0.1526,0.6729
114,0.1690,0.9880
115,0.1321,0.7367
116,0.1331,0.6453
117,0.1761,0.5429
118,0.2642,0.5312
119,0.4710,0.7897
120,0.6646,0.9461
121,0.2959,1.4060
122,0.1321,0.9790
123,0.1669,1.5777
124,0.1393,1.2716
125,0.1690,1.3294
126,0.1556,2.2682
127,0.5212,1.1761
128,0.1403,1.5808
129,0.1434,1.0169
130,0.1485,0.8138
131,0.3297,0.7799
132,0.3471,1.0757
133,0.5581,1.2529
134,0.1311,1.5297
135,0.1485,0.6753
136,0.1352,0.6819
137,0.1485,0.7629
138,0.1536,0.7661
139,0.1495,0.7746
140,0.1669,0.7340
141,0.1311,1.0161
142,0.1423,0.7938
143,0.1372,0.6937
144,0.1485,0.7164
145,0.1577,0.7350
146,0.1485,0.7793
147,0.2939,0.9547
148,0.1546,1.0053
149,0.1638,0.6749
150,0.1372,0.8111
151,0.3441,0.7305
152,0.1454,0.8694
153,0.6011,0.8739
154,0.1444,0.9633
155,0.1505,0.8416
156,0.1413,0.6402
157,0.1434,0.6977
158,0.2724,0.5294
159,0.1403,0.8070
160,0.7188,0.8896
161,0.2867,1.1565
162,0.1475,0.8110
163,0.1905,0.6662
164,0.3308,0.6554
165,0.1382,0.7562
166,0.1833,0.7565
167,0.2509,0.5901
168,0.1649,0.7362
169,0.1731,0.5984
170,0.3430,1.1256
171,0.1475,0.7529
172,0.2826,0.6140
173,0.1403,0.8038
174,0.1434,0.6205
175,0.5366,0.7885
176,0.1444,1.1387
177,0.1495,0.8357
178,0.1423,0.7306
179,0.1311,0.6529
180,0.3953,0.6183
181,0.2744,0.8627
182,0.5222,1.1016
183,0.2294,2.3493
184,0.1505,0.7495
185,0.1403,0.6121
186,0.2550,0.5633
187,0.1311,0.7276
188,0.1423,0.6215
189,0.3441,0.8447
190,0.1362,0.7630
191,0.1444,0.5730
192,0.1567,0.6032
193,0.1372,0.5985
194,0.1403,0.6115
195,0.1372,0.5669
196,0.6216,0.6098
197,0.2632,1.1235
198,0.1382,0.7524
199,0.1618,0.5837
200,0.1362,0.6271
201,0.2642,0.5791
202,0.1413,0.7639
203,0.1423,0.5767
204,0.1393,0.5178
205,0.2898,0.8274
206,0.1966,0.7909
207,0.1505,0.6486
208,0.2703,0.5862
209,0.2601,0.7650
210,0.1444,0.7822
211,0.2324,0.5782
212,0.1413,0.9166
213,0.1403,0.6726
214,0.1546,0.5835
215,0.1505,0.6412
216,0.1679,0.5000
217,0.1464,0.6423
218,0.1423,0.6098
219,0.3000,0.5597
220,0.5939,0.8545
221,0.1454,1.0206
222,0.1649,0.6317
223,0.1321,0.6248
224,0.1700,0.5313
225,0.1464,0.5013
226,0.1434,0.4994
227,0.1403,0.5832
228,0.1495,0.6162
229,0.1434,0.7094
230,0.2038,0.8662
231,0.1526,0.7731
232,0.1567,0.5355
233,0.1526,0.6034
234,0.1546,0.5243
235,0.2796,0.6753
236,0.1812,0.7533
237,0.1434,0.7881
238,0.1495,0.5366
239,0.2744,0.7304
240,0.2693,0.7689
241,0.1403,0.7697
242,0.2673,0.5945
243,0.1372,0.8119
244,0.4270,0.5536
245,0.1475,1.0807
246,0.2703,0.8709
247,0.1464,0.8439
248,0.1567,0.5537
249,0.2826,0.6198
250,0.1485,0.7978
251,0.4588,0.5696
252,1.3609,1.0629
253,0.1464,1.8625
254,0.1413,1.1174
255,0.1679,0.6090
256,0.1331,0.6076
257,0.1423,0.5924
258,0.1454,0.7226
259,0.1495,0.8646
