# label=scattered_vis1_bs128_cw2_n1000000,mode=scattered,N=1000000,vis=1,steps=3000,dt=0.2
step,step_ms,frame_ms
0,160.0287,1.1858
1,143.2678,162.6835
2,147.0536,314.4913
3,143.9478,148.3574
4,139.4391,146.4572
5,124.9413,141.1967
6,124.3638,126.3502
7,124.1754,125.7472
8,124.1252,125.4761
9,123.5528,125.4540
10,123.5128,124.7677
11,121.8017,124.4983
12,123.8303,123.5951
13,122.9394,124.9187
14,123.1258,124.3381
15,122.8052,124.4592
16,122.4182,124.1418
17,122.2236,123.6912
18,122.2472,123.6605
19,121.0563,123.5465
20,120.3261,122.4397
21,120.6518,122.2343
22,122.3188,121.9843
23,121.8345,123.6746
24,121.9656,123.2860
25,121.5017,123.2933
26,122.0751,122.8355
27,121.5969,123.3059
28,121.9932,122.9372
29,121.5488,123.3165
30,121.6727,122.5825
31,121.4413,123.1075
32,121.3983,122.6960
33,121.3614,122.7554
34,121.3665,122.6138
35,121.2027,122.6808
36,120.6692,122.2096
37,121.3850,122.2768
38,121.2211,122.4307
39,121.5969,122.6467
40,121.0890,123.0374
41,120.9733,122.4157
42,120.9283,122.2543
43,120.8422,122.3983
44,121.2058,122.0709
45,121.1095,122.5002
46,120.9170,122.5486
47,121.0900,122.1340
48,119.8377,122.1515
49,120.7859,121.0740
50,121.7935,122.3132
51,121.0307,123.1546
52,120.8965,122.3069
53,120.8832,122.2242
54,119.8817,121.9491
55,121.7915,121.0047
56,120.8893,122.8535
57,120.8811,122.1297
58,120.9313,122.1206
59,120.6999,122.4609
60,120.6979,121.9768
61,120.8422,122.0820
62,120.6579,122.1105
63,120.9262,122.0028
64,119.5899,122.5697
65,121.5918,120.6802
66,121.2180,122.6999
67,120.2401,122.4898
68,120.4398,121.7321
69,119.9667,121.7452
70,122.4673,121.1488
71,120.5381,123.6412
72,120.2565,122.0184
73,120.3681,121.8989
74,119.4639,121.4838
75,122.4632,120.4950
76,120.6948,123.9863
77,120.6374,121.9603
78,120.5402,122.5811
79,119.8039,121.6896
80,120.6897,120.7918
81,121.4577,121.7723
82,120.8351,122.5812
83,119.8356,121.9029
84,120.0865,121.2411
85,120.4306,121.3971
86,120.5002,122.0224
87,120.6825,121.8924
88,120.0435,121.8734
89,119.6349,121.3205
90,121.9891,120.6675
91,120.9436,123.0105
92,120.4951,122.2498
93,119.3892,121.8566
94,119.6513,120.7412
95,121.1617,121.0139
96,119.9329,122.2834
97,119.7015,121.0631
98,119.0615,120.9357
99,120.5862,120.4347
100,121.1617,121.7874
101,120.6272,122.9443
102,120.9324,121.9317
103,121.2365,122.1540
104,120.4521,122.4981
