# label=naive_vis0_bs128_cw2_n100000,mode=naive,N=100000,vis=0,steps=1000,dt=0.2
step,step_ms,frame_ms
0,38.1266,1.2404
1,34.1811,40.3220
2,35.0044,35.7639
3,35.4355,35.4998
4,29.7103,36.0260
5,30.3043,30.6173
6,30.8992,31.1380
7,28.2235,31.4969
8,31.6170,28.7264
9,33.9384,32.2168
10,33.2677,34.6238
11,32.5786,33.8191
12,32.4905,34.0840
13,34.1740,33.3128
14,34.5037,34.8820
15,31.6764,35.1167
16,33.5831,32.2701
17,30.6268,34.4192
18,31.9375,32.4609
19,32.1403,33.8040
20,34.5180,32.9660
21,36.3039,35.2563
22,34.0204,36.9883
23,33.7224,34.5799
24,34.9112,34.5725
25,32.4178,36.9024
26,33.5421,32.9870
27,34.6481,34.1206
28,36.0919,35.2691
29,32.8264,36.6955
30,32.0041,33.5643
31,30.8756,33.5223
32,31.6877,31.6928
33,28.2757,32.9309
34,28.7498,28.8612
35,28.7130,29.3072
36,28.7150,29.2973
37,29.2352,29.2554
38,28.1999,29.7839
39,28.7242,28.7732
40,30.3749,29.3082
41,28.2010,30.9166
42,28.7171,28.7676
43,28.7119,29.2917
44,28.3996,29.1342
45,28.6218,28.8722
46,28.1825,29.3689
47,28.1784,28.7084
48,29.8445,28.6626
49,28.1969,30.5000
50,28.3914,28.6679
51,28.3740,29.0296
52,28.1999,28.9919
53,30.0882,28.8291
54,28.3853,30.7618
55,28.5819,28.7597
56,30.0462,29.2462
57,28.3812,30.5784
58,28.8901,28.9492
59,28.9044,29.4479
60,28.3730,29.4137
61,29.6356,28.9378
62,28.3750,30.1454
63,28.3832,28.9277
64,28.3761,28.8699
65,29.9479,29.0069
66,28.9106,30.5425
67,28.9024,29.4822
68,28.3668,29.3368
69,28.3771,28.9253
70,29.9387,29.1545
71,28.3802,30.3656
72,28.3617,28.8743
73,28.3750,29.0039
74,29.4697,28.9546
75,28.3699,30.0065
76,28.3771,28.8573
77,28.3822,28.8870
78,28.3689,28.9577
79,29.8199,29.1228
80,28.5727,30.4348
81,28.3863,29.1221
82,28.9444,29.0513
83,30.0401,29.3079
84,28.3802,30.6205
85,28.5655,28.8615
86,28.5696,29.1319
87,28.7980,29.1531
88,29.2854,29.5886
89,28.3761,30.1309
90,29.6028,28.7301
91,29.7677,30.2460
92,28.3791,30.5519
93,28.3894,28.8060
94,28.9454,28.8964
95,28.3556,29.4236
96,29.1707,28.8885
97,28.3689,29.6993
98,30.0882,29.0458
99,29.4830,30.5601
100,28.3781,30.2233
101,28.3812,28.7939
102,28.8860,28.9803
103,29.5772,29.4176
104,28.3628,30.3201
105,28.3730,29.0535
106,28.5542,29.1301
107,30.3657,29.2055
108,28.3781,30.9626
109,28.8922,28.9538
110,28.3853,29.3630
111,28.9741,28.9077
112,28.3812,29.6617
113,28.3822,28.8718
114,28.3668,28.8376
115,28.3668,28.8854
116,29.8199,28.8779
117,28.5809,30.3836
118,28.3740,29.2019
119,28.5809,28.9536
120,28.5604,29.1656
121,29.6817,29.1837
122,28.3617,30.2869
123,28.3740,28.8671
124,28.5716,28.9014
125,28.7836,29.1138
126,29.3652,29.4762
127,28.3689,29.8536
128,28.3699,28.8654
129,30.0503,28.8882
130,28.3750,30.5769
131,29.8250,28.8938
132,29.6346,30.5789
133,29.8772,30.1641
134,28.3750,30.3024
135,28.5706,28.9326
136,28.3679,29.1619
137,30.0380,28.8646
138,28.3730,30.5992
139,28.3750,28.9033
140,28.3668,28.9074
141,30.0145,29.0277
142,28.9147,30.6062
143,28.8911,29.5717
144,28.3689,29.2817
145,30.0605,28.9515
146,28.3689,30.5848
147,28.3781,28.9501
148,28.3791,28.8452
149,28.3771,28.8961
150,29.6284,28.8916
151,28.5747,30.1625
152,28.3709,29.1238
153,30.2551,28.8910
154,28.3791,31.0013
155,28.5686,28.8559
156,28.3699,29.1826
157,28.3628,28.8765
158,29.2721,28.8527
159,28.3761,29.8817
160,28.3648,29.0440
161,30.0452,28.7486
162,28.3720,30.6736
163,28.5727,28.8309
164,28.3679,29.2084
165,28.3587,28.8700
166,29.4216,28.8715
167,28.3638,29.9212
168,28.5757,28.8885
169,30.0063,29.1850
170,28.3812,30.6028
171,28.3730,28.9101
172,28.3689,29.0613
173,28.3730,28.8232
174,28.8625,28.8930
175,28.3730,29.3172
176,28.3658,28.9141
177,30.5930,29.0304
178,28.3771,31.0302
179,28.3740,28.9113
180,28.5594,28.8745
181,28.5880,29.1751
182,28.8092,29.0902
183,28.5624,29.4398
184,28.3740,29.1462
185,30.0472,28.8901
186,28.3709,30.6054
187,28.3740,29.0079
188,28.3699,28.8276
189,29.7380,28.9378
190,28.3771,30.2193
191,28.3679,28.8940
192,28.7160,28.9347
193,30.0564,29.1879
194,28.3720,30.6855
195,28.3689,28.8870
196,28.9075,29.0064
197,28.3546,29.3582
198,29.6264,28.8398
199,28.5757,30.1533
200,28.3689,29.2074
201,29.6530,28.8708
202,28.3791,30.1140
203,28.5716,28.9102
204,28.3730,29.2238
205,28.3638,28.9149
206,29.4226,28.9883
207,28.3720,29.9809
208,28.3740,28.8848
209,30.0513,28.8368
210,28.5757,30.5822
211,28.5645,29.2070
212,28.3730,29.2856
213,29.1256,28.9025
214,28.8184,29.6081
215,28.3863,29.5269
216,28.3607,28.8872
217,30.2008,28.9029
218,28.3781,30.8046
219,28.9055,29.0203
220,28.3740,29.3220
221,28.3658,28.8720
222,29.6284,29.0942
223,28.3822,30.0884
224,28.3750,28.9518
225,28.9372,28.8840
226,30.0063,29.4532
227,28.7232,30.5849
228,28.9085,29.3702
229,28.3771,29.3689
230,29.1594,28.9100
231,29.1635,29.6546
232,28.3863,29.6852
233,28.5788,28.8861
234,28.5870,29.2193
235,28.3638,29.1612
