# label=coherent_vis1_bs128_cw2_n200000,mode=coherent,N=200000,vis=1,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.7813,1.0069
1,1.1295,5.8045
2,1.0578,139.3875
3,0.7916,2.1844
4,0.8991,1.9766
5,0.7209,2.0083
6,0.7260,1.5326
7,1.2268,1.9807
8,0.7188,2.3277
9,1.0619,1.6752
10,0.7997,2.1280
11,0.7352,2.1473
12,0.9656,1.6024
13,0.7107,1.9626
14,0.7045,1.8193
15,1.0086,1.6059
16,0.8161,1.8285
17,0.6922,3.1720
18,0.6697,1.3797
19,0.7004,1.9052
20,0.6789,1.3945
21,0.8008,1.4151
22,0.6902,1.7134
23,0.6144,1.5201
24,0.5990,1.4412
25,0.9810,1.3665
26,0.6472,2.3003
27,0.6973,1.3581
28,0.9216,1.4931
29,0.6103,2.0852
30,0.6523,1.4489
31,0.6236,1.3673
32,0.9472,1.5269
33,0.7803,1.6843
34,0.7670,1.6243
35,0.8069,1.7085
36,0.7455,2.4436
37,0.7598,1.6472
38,1.0465,1.7662
39,0.8202,2.4829
40,1.1428,2.0635
41,0.5960,2.3763
42,0.7424,2.0780
43,1.0025,1.6657
44,0.4874,2.6684
45,0.6953,1.7164
46,1.0220,1.6069
47,0.7096,2.0383
48,0.6861,2.0168
49,0.9626,1.5313
50,0.6892,2.0943
51,0.6892,1.5601
52,1.0394,1.6375
53,0.7137,2.4407
54,0.6922,1.5934
55,0.7496,1.6167
56,0.7977,2.1997
57,0.7137,1.7506
58,0.6195,1.5982
59,0.7967,2.0504
60,0.8131,1.7331
61,0.7148,1.7279
62,0.9554,1.7524
63,0.7188,1.9721
64,0.8847,1.7311
65,0.7250,1.7568
66,0.7936,1.6670
67,1.1295,1.7565
68,0.8561,2.4603
69,0.7188,2.5296
70,0.9789,1.6370
71,0.8376,1.8923
72,0.7168,1.9081
73,1.0813,1.7460
74,0.7455,2.0687
75,0.6451,1.6869
76,0.9247,1.4637
77,0.7813,2.1219
78,0.6769,1.7013
79,0.6400,1.6931
80,0.6881,1.9989
81,0.7301,1.5396
82,0.9052,1.5778
83,0.6830,1.7689
84,0.7342,1.6732
85,0.6717,1.5280
