# label=coherent_vis0_bs1024_cw2_n200000,mode=coherent,N=200000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.7905,1.5287
1,1.0301,4.9599
2,0.8530,2.8506
3,0.6605,1.2692
4,1.2964,1.3734
5,1.1039,1.9587
6,0.6943,2.3839
7,0.8530,1.1856
8,0.5990,1.4018
9,0.8550,1.1677
10,0.7916,1.8371
11,0.4782,1.2051
12,0.5120,1.2041
13,0.6349,1.3413
14,0.6380,1.1230
15,0.8325,1.0892
16,0.8765,1.3239
17,0.7045,1.8056
18,0.6871,1.2096
19,0.8233,1.4032
20,0.9236,1.2541
21,0.5222,2.6736
22,1.0373,1.2309
23,0.4731,1.4603
24,0.5284,1.3961
25,0.5878,1.0455
26,0.5601,1.1304
27,1.2626,1.0526
28,0.7311,2.1579
29,0.7250,1.6432
30,0.5243,1.1071
31,0.5294,1.0369
32,0.5325,1.2752
33,0.6072,1.1938
34,0.5765,1.2136
35,0.8325,1.0609
36,0.5140,1.3345
37,0.5243,1.3916
38,0.5489,0.9851
39,0.5499,1.0895
40,1.2708,0.9941
41,0.5622,1.8371
42,0.5243,1.2305
43,0.5601,1.0582
44,0.5652,1.0394
45,0.8458,1.0270
46,0.5550,1.4093
47,0.6513,1.0611
48,0.5304,1.1299
49,0.6513,1.0249
50,1.0148,1.1250
51,0.6369,1.5470
52,0.5212,1.1650
53,0.7342,1.0410
54,0.5571,1.2805
55,0.9298,1.2244
56,0.6502,1.7331
57,0.6881,1.1111
58,0.8929,1.1928
59,1.1919,1.4032
60,0.6564,2.6753
61,1.0066,1.0850
62,0.5478,1.4511
63,0.6349,1.5199
64,0.5591,1.0629
65,0.6554,1.0293
66,0.5243,1.1527
67,0.5202,1.1903
68,0.6164,1.6262
69,0.6359,1.1595
70,0.8960,1.1158
71,0.4803,1.3772
72,0.5417,1.3342
73,0.6431,1.0446
74,0.6738,1.1205
75,0.5222,1.2026
76,0.5284,1.1383
77,0.5489,1.2798
78,0.5919,1.0548
79,0.6513,1.0428
80,1.3117,1.0961
81,0.6564,1.8530
82,0.6052,1.1639
83,0.5161,1.0267
84,1.3363,1.0247
85,0.7137,1.9009
86,0.6410,1.0994
87,0.5243,1.0817
88,0.7004,1.0517
89,0.5960,1.2770
90,0.5120,1.1441
91,0.5837,1.1775
92,0.6257,1.1098
93,0.7260,1.0444
94,0.8632,1.2067
95,0.5366,1.3160
96,0.6564,1.2936
97,0.5396,1.0253
98,0.8786,1.0007
99,0.9923,1.6727
100,0.5366,2.1836
101,0.5816,1.1207
102,0.6851,1.0057
103,0.5018,1.0389
104,0.6758,1.2861
105,0.5192,1.1109
106,0.6257,0.9712
107,0.8632,1.0761
108,0.4905,1.3845
109,0.5724,1.1124
110,0.5509,1.0211
111,0.5059,0.9803
112,0.8724,0.9704
113,0.4833,1.4106
114,0.5089,0.9702
115,0.6308,1.0386
116,0.5048,1.0133
117,0.5130,0.9752
118,0.4833,1.0804
119,0.5806,1.1234
120,0.6738,1.0451
121,0.6912,1.0877
122,0.7014,1.1439
123,0.4884,1.1529
124,0.5837,1.1233
125,0.7250,1.0372
126,0.6953,1.2114
127,0.5376,1.1377
128,0.4997,1.1040
129,0.9206,1.1441
130,0.6246,1.4319
131,0.6902,1.2038
132,0.8786,1.1335
133,0.7045,1.4805
134,0.6830,1.1110
135,0.7107,1.1215
136,0.7096,1.0474
137,0.8499,1.2504
138,0.6461,1.3244
139,0.5263,1.0126
140,0.6605,0.9694
141,0.6615,1.1015
142,1.0824,1.1284
143,0.7055,2.7133
144,0.7004,1.2592
145,0.8571,1.2651
146,0.7229,1.3158
147,0.6625,1.2492
148,0.6943,1.1394
149,1.4254,1.1693
150,0.6584,1.9164
151,0.6021,1.1866
152,0.6973,1.1076
153,0.8090,1.2097
154,1.2104,1.2242
155,0.6001,1.8691
156,0.6072,0.9970
157,0.9738,1.1112
158,0.5294,1.5299
159,0.6922,1.2099
160,0.6687,1.1587
161,0.7066,1.1284
162,0.5192,1.2271
163,0.5315,1.1351
164,0.5386,1.0951
165,0.7025,0.9834
166,0.6472,1.1491
167,0.5642,1.1073
168,0.6072,1.1683
169,0.5878,1.2324
170,0.6615,1.0742
171,0.6277,1.2005
172,0.8622,1.0844
173,0.6523,1.5857
174,0.7137,1.1741
175,0.5908,1.2011
176,0.8305,1.1089
177,0.8980,1.3304
178,0.5489,1.3966
179,0.6840,1.2903
180,0.6943,1.1852
181,1.2790,1.0655
182,0.6021,1.6946
183,0.6666,1.7840
184,0.6287,1.0425
185,1.0035,1.0637
186,0.5396,1.4846
187,0.6605,1.0180
188,0.6277,1.1443
189,0.8407,1.0428
190,0.4905,1.3009
191,0.6390,1.1376
192,0.6185,1.0724
193,0.5192,1.0708
194,0.8704,0.9960
195,0.5222,1.3130
196,0.6533,1.1943
197,0.6482,1.0588
198,0.6738,1.2028
199,1.1192,1.0518
200,0.6185,1.6062
201,0.5366,1.1193
202,0.7096,0.9841
203,0.6031,1.1589
204,0.8540,1.3178
205,0.5325,1.3586
206,0.7373,1.2904
207,0.6461,1.1496
208,0.9329,1.0896
209,0.6441,1.5432
210,0.6369,1.0760
211,0.5765,1.0943
212,0.7137,1.3045
213,1.0824,1.3875
214,0.5437,1.4580
215,0.6216,1.0142
216,0.5949,1.0794
217,0.7598,1.0573
218,0.8868,1.2284
219,0.6461,1.3841
220,0.6072,1.1123
221,0.7066,1.0691
222,0.9011,1.1819
223,0.9554,1.5325
224,0.6083,2.3620
225,0.8653,1.1487
226,0.5274,1.3531
227,0.7373,1.3066
228,0.5683,1.2191
229,0.7178,1.1050
230,0.9564,1.5668
231,0.6318,1.3730
232,0.8325,1.0781
233,0.6799,1.2989
234,0.8059,1.1544
235,1.0332,1.4516
236,0.5519,2.5476
237,0.8366,1.0292
238,0.5837,1.3021
239,0.5335,1.3055
240,0.6676,0.9990
241,0.6492,1.1113
242,1.0691,1.1266
243,0.9656,1.6654
244,0.6502,1.4181
245,0.7066,1.0780
246,0.9277,1.1675
247,1.6855,1.3999
248,0.5571,2.3558
249,0.6851,1.4998
250,0.6574,1.0615
251,0.5243,1.0270
252,0.6625,1.1855
253,0.9370,1.1293
254,1.3353,1.6113
255,0.5315,1.8629
256,0.7793,1.3359
257,0.6840,1.1745
258,0.9196,1.1679
259,1.1612,1.4355
260,0.5294,2.2245
261,0.7793,1.3961
262,0.7229,1.4253
263,0.5294,1.1541
264,0.7762,1.7518
265,0.6021,1.1970
266,0.7475,1.0418
267,0.8704,1.2672
268,0.7332,2.3968
269,0.8868,1.2589
270,0.5212,1.3895
271,0.6758,1.2754
272,0.5827,1.1678
273,0.6369,1.0873
274,0.5489,1.1258
275,0.6543,1.1052
276,0.6912,1.4459
277,0.5847,1.1176
278,0.6717,1.0200
279,0.9370,1.1043
280,0.9052,1.4071
281,0.6902,2.4103
282,0.7404,1.0279
283,0.5396,1.2100
284,0.6226,1.2631
285,0.6267,1.1699
286,0.6205,1.0816
287,0.8827,1.0575
288,0.6011,1.3804
289,0.8786,1.8188
290,0.6902,1.3801
291,0.8120,1.1464
292,0.5079,1.3882
293,0.6932,1.1842
294,0.7526,1.2177
295,0.8909,1.2753
296,1.7490,1.4752
297,0.4936,2.1733
298,0.6892,1.4319
299,1.0762,1.6084
300,0.7393,1.5210
301,0.6636,1.2453
302,0.6656,1.0746
303,0.8520,1.1406
304,0.6072,1.5693
305,0.6738,1.2888
306,0.8049,1.2256
307,0.9677,1.2092
308,0.9247,1.4261
309,0.7219,2.7551
310,1.0803,1.2835
311,0.5714,1.5620
312,0.8284,1.4747
313,0.7383,1.2722
314,0.9021,1.2016
315,0.7905,1.3489
316,0.5284,1.2627
317,0.5519,0.9896
318,0.5949,1.0256
319,0.8663,1.0517
320,0.9073,1.3511
321,0.5468,2.2409
322,0.7311,1.4252
323,0.7526,1.2624
324,0.5478,1.0936
325,0.7188,1.3305
326,0.7025,1.1715
327,0.9349,1.2891
328,0.5437,1.3685
329,0.6973,1.3650
330,0.6881,1.1323
331,0.6748,1.1927
332,1.2411,1.2337
333,1.0086,1.6178
334,0.7803,2.3425
335,0.5868,1.2974
336,0.5806,1.2834
337,0.6861,1.2450
338,1.1796,1.1106
339,1.1377,3.7882
340,0.7240,2.3425
341,0.5489,1.2327
342,0.5530,1.1464
343,0.7864,1.3681
344,0.6001,1.2625
345,0.8868,1.1503
346,0.8643,1.3763
347,0.6595,1.3493
348,0.6892,1.1607
349,0.6943,1.1779
350,0.6595,1.1294
351,0.4833,1.2207
352,0.5212,2.0779
353,0.6072,1.3173
354,1.0670,1.3967
355,0.7721,1.5176
356,0.7332,1.2554
357,0.6615,1.2398
358,1.2022,1.5322
359,0.5366,1.5973
360,0.6093,2.0749
361,0.8489,1.0311
362,0.5407,1.3253
363,0.7086,1.3232
364,0.7025,1.1706
365,0.7342,1.2222
366,0.8980,1.4059
367,0.7096,1.3231
368,0.6830,1.2254
369,0.6093,1.1900
370,0.8929,1.0851
371,0.5325,1.3616
372,0.5714,1.2160
373,0.5294,1.0398
374,0.5489,0.9960
375,0.5192,1.0166
376,1.0220,1.2056
377,0.6840,2.6839
378,1.0056,1.2083
379,0.9042,1.4191
380,0.6011,1.3693
381,0.7496,1.1480
382,0.7475,1.1489
383,1.0547,1.5456
384,0.5591,1.4986
385,0.7363,2.1569
386,0.9513,1.2185
387,0.5304,1.3970
388,0.8417,1.2975
389,0.7741,1.2653
390,0.7393,1.3307
391,1.4469,1.1974
392,0.6431,2.8671
393,0.6093,1.1099
394,0.9339,1.0520
395,0.7025,1.3894
396,0.7752,1.2496
397,0.6441,1.3013
398,0.8817,1.0723
399,0.5253,1.3370
400,0.6769,1.3839
401,0.7004,1.2592
402,0.5745,1.1004
403,1.1551,1.1341
404,0.5294,1.5309
405,0.6707,2.0343
406,0.8612,1.1666
407,0.6093,1.3249
408,0.7250,1.3788
409,0.7578,1.2597
410,0.6328,1.2461
411,0.7014,1.2473
412,0.7127,1.0503
413,0.8591,1.5936
414,0.7537,1.3361
415,0.8868,1.1718
416,0.8663,1.6000
417,0.6728,2.3931
418,0.8612,1.1720
419,1.0281,1.3230
420,0.7281,1.4970
421,0.7014,1.2664
422,0.6001,1.1935
423,1.0732,1.0287
424,1.0097,1.4279
