# label=naive_vis0_bs128_cw2_n10000,mode=naive,N=10000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,1.1162,3.5285
1,1.1080,4.9082
2,1.3384,2.2922
3,1.1069,3.9393
4,1.5503,1.5742
5,1.1069,2.3820
6,1.1069,1.7550
7,1.5524,1.6176
8,1.1059,2.3456
9,1.1059,1.7305
10,1.5555,1.5268
11,1.1059,2.3856
12,1.1069,1.5870
13,1.3435,1.6605
14,1.1069,1.8881
15,1.1059,1.7780
16,2.2190,1.5344
17,1.8135,2.8043
18,1.3353,2.4637
19,1.1059,1.7881
20,1.1059,1.9445
21,1.3425,1.5792
22,1.1069,1.9974
23,1.1059,1.8294
24,1.3394,1.4826
25,1.6845,1.8154
26,1.1059,2.3368
27,1.3312,1.6956
28,1.6251,1.8217
29,1.1049,3.3057
30,1.5503,1.6195
31,1.1059,2.2612
32,1.1049,1.5390
33,1.5544,1.5764
34,1.1059,2.2974
35,1.1049,1.6134
36,2.2313,1.7818
37,1.1059,2.7730
38,1.5514,2.1352
39,1.1059,2.4717
40,1.1049,1.5710
41,1.5657,1.5459
42,1.1059,2.6070
43,1.1049,1.8883
44,2.4207,1.5223
45,1.1059,2.9259
46,1.3343,2.0456
47,1.1049,1.7702
48,1.1049,1.8989
49,1.3363,1.5571
50,1.6630,1.8208
51,1.1059,2.1692
52,1.8678,1.6021
53,1.7695,2.3626
54,1.3312,2.7299
55,1.1049,1.8326
56,1.1049,1.8970
57,1.1049,1.5874
58,1.6763,1.5811
59,1.1049,2.2457
60,1.1049,1.6007
61,1.5514,1.6212
62,1.1049,2.1563
63,1.1049,1.4978
64,1.5555,1.5808
65,1.1049,2.8204
66,1.1039,1.4814
67,2.6962,1.6594
68,1.1049,3.2480
69,1.6804,1.6048
70,1.1039,2.1499
71,1.1039,1.5744
72,1.6691,1.5605
73,1.1049,2.1508
74,1.1039,1.5450
75,1.3322,1.5625
76,1.1049,1.9821
77,1.1039,2.1306
78,1.3292,1.5391
79,1.1049,1.7975
80,1.1039,1.9105
81,1.1039,1.5429
82,1.5319,1.6178
83,1.1039,2.0392
84,1.1039,1.5409
85,1.6527,1.5934
86,1.1049,2.3064
87,1.1039,1.6045
88,1.6097,1.5010
89,1.1039,2.2732
90,1.1039,1.4910
91,1.3281,1.5642
92,1.1049,1.8889
93,1.1049,1.6866
94,1.3332,1.5545
95,1.6589,1.7749
96,1.3292,3.3270
97,1.5278,1.8330
98,1.1039,2.0410
99,1.1039,1.5970
100,1.5462,1.5570
101,1.1039,2.4073
102,1.1039,1.5186
103,1.6056,1.6222
104,1.1028,2.3184
105,1.1028,1.5836
106,1.4879,1.7142
107,1.1039,1.9607
108,1.1039,1.6203
109,1.6067,1.5408
