# label=scattered_vis0_bs128_cw2_n200000,mode=scattered,N=200000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,1.6374,2.1635
1,2.1330,7.2903
2,1.4152,3.5388
3,1.6896,1.9544
4,1.4715,2.4348
5,1.4397,1.9466
6,1.2431,1.8334
7,1.4418,2.3631
8,1.5514,1.8867
9,1.2124,2.0536
10,1.4367,1.8320
11,1.6200,2.1911
12,1.4500,2.1843
13,1.4418,2.1321
14,1.8442,1.7994
15,1.4111,2.4462
16,1.7336,1.7892
17,1.4254,2.2571
18,1.4705,2.1971
19,1.2022,2.7246
20,1.5964,3.4160
21,1.3660,3.2930
22,1.5944,2.4188
23,1.2954,2.1868
24,1.3015,2.9067
25,1.7644,1.9072
26,1.3998,2.3253
27,1.4049,2.0244
28,1.2421,1.9173
29,1.4193,2.3784
30,1.5841,2.0524
31,1.4264,2.2278
32,1.3711,1.8381
33,1.8237,1.7873
34,1.3537,2.3131
35,1.3486,1.8385
36,1.6507,1.8008
37,1.3650,2.4667
38,1.4653,1.8041
39,1.3568,2.0407
40,1.6159,2.1203
41,1.5616,2.5179
42,1.3404,2.0887
43,1.4387,1.9194
44,1.6609,1.9783
45,1.5176,2.4384
46,1.3496,2.3354
47,1.2431,1.8306
48,1.5043,2.2119
49,2.3828,1.8754
50,1.3619,3.3806
51,1.9948,1.9142
52,1.3138,2.4177
53,1.3978,1.7875
54,1.2462,1.8510
55,1.3066,2.1034
56,1.3568,1.7287
57,1.2093,1.8481
58,1.3076,2.0350
59,1.3066,1.7310
60,1.6425,1.7818
61,1.3312,2.4208
62,1.6742,1.7929
63,1.3998,2.1634
64,1.3988,2.1271
65,1.7111,1.9686
66,1.4469,2.1605
67,1.4182,1.9140
68,2.0961,1.9400
69,1.3875,2.5748
70,2.3777,1.8285
71,1.2093,2.8441
72,1.4991,2.6592
73,1.2708,1.9808
74,1.2861,1.9334
75,1.9804,1.7299
76,1.2196,2.5185
77,1.3271,1.8786
78,1.5841,1.8114
79,1.3599,2.0465
80,1.5114,1.8041
81,1.2472,1.9543
82,1.2728,1.8585
83,1.3261,1.7406
84,1.2677,1.8133
85,1.2585,2.2765
86,1.4572,1.7742
87,1.3097,2.0075
88,1.3681,1.8482
