# label=naive_vis1_bs128_cw2_n50000,mode=naive,N=50000,vis=1,steps=1000,dt=0.2
step,step_ms,frame_ms
0,9.1156,1.4906
1,10.6004,13.4662
2,8.6723,151.4822
3,7.4353,9.6837
4,10.5206,9.7961
5,7.1444,12.2048
6,9.3880,8.8107
7,10.2185,10.7600
8,8.0466,11.9615
9,8.9027,9.0559
10,7.1619,10.8726
11,10.2257,9.0727
12,8.5586,11.5798
13,10.7694,10.4763
14,9.9738,12.1759
15,10.2205,11.1663
16,7.1557,11.8618
17,9.9789,8.9486
18,9.9717,11.4618
19,10.0260,11.1270
20,10.3342,11.5991
21,8.9375,11.6629
22,9.0583,10.1443
23,10.3670,12.0420
24,7.1547,12.5416
25,9.9174,8.0549
26,10.7131,11.4881
27,8.9364,12.2852
28,9.9891,10.2782
29,10.2922,11.4045
30,7.1393,11.7276
31,9.8980,9.3229
32,10.2758,11.3164
33,8.9252,11.8704
34,10.2267,10.2726
35,10.9599,11.7677
36,8.9283,12.2247
37,9.9983,10.2307
38,10.2830,11.1960
39,7.1352,11.5568
40,9.3768,8.6915
41,10.0803,10.9515
42,8.0343,11.8190
43,10.0475,9.3835
44,9.3972,11.4179
45,8.0374,11.8994
46,9.1300,9.5439
47,8.8883,11.1194
48,7.1414,10.9249
49,10.2349,8.8448
50,10.2113,12.0981
51,8.9180,11.5473
52,9.9604,10.0672
53,10.2830,11.2852
54,10.3434,11.7415
55,7.1465,12.1301
56,9.8048,8.3123
57,10.2687,11.6334
58,10.2666,11.7148
59,8.9119,11.4788
60,10.2021,10.0858
61,10.2072,11.6028
62,8.9180,11.4163
63,9.7864,10.0626
64,10.6476,10.9137
65,9.3327,11.7978
66,10.2031,10.5267
67,8.9160,11.6905
68,9.7751,10.5405
69,10.6598,10.9415
70,8.9170,11.9033
71,9.5252,10.4666
72,8.8658,10.8595
73,8.8771,9.6953
74,8.8494,9.9078
75,7.2223,9.6928
76,7.8131,8.2971
77,7.1055,8.9496
78,7.9964,7.9816
79,7.0994,8.7927
80,7.9841,8.2895
81,7.0984,8.9287
82,7.9841,8.1579
83,8.8443,8.9361
84,7.0963,9.6454
85,7.5377,8.1796
86,7.0932,8.3675
87,7.5346,8.2660
88,7.0912,8.3723
89,8.5187,8.2558
90,7.1004,9.8508
91,7.9862,7.9280
92,7.5356,8.8195
93,8.8392,8.7228
94,7.9841,9.9019
95,7.0963,8.9004
96,7.9811,8.2375
97,7.5377,8.8233
98,8.8422,8.5708
99,7.9892,9.9070
100,7.0922,8.8302
101,9.1136,8.4202
102,7.9852,10.3627
103,7.0922,8.9110
104,7.9790,8.2360
105,7.5356,8.7694
106,8.4296,8.6915
107,7.9821,9.4075
108,7.0963,9.1177
109,7.9811,8.2861
110,7.0912,8.7321
111,7.9790,8.2603
112,7.5336,8.7568
113,8.8402,8.8040
114,8.5156,9.7558
115,7.0932,9.4856
116,8.4265,7.8546
117,7.5295,9.2729
118,8.8402,8.5849
119,7.9800,9.6535
120,7.5315,8.8995
121,8.8392,8.7286
122,7.9862,9.7416
123,7.5325,9.1097
124,8.4296,8.7182
125,8.8371,9.3335
126,7.5336,9.6409
127,9.3460,8.7933
128,7.9841,10.3654
129,7.5325,8.7774
130,8.4275,8.6171
131,7.9790,9.3608
132,7.0912,9.1322
133,7.9800,8.2424
134,8.8269,8.7712
135,7.0892,9.8048
136,7.5244,8.2077
137,7.0851,8.3711
138,7.5254,8.3196
139,7.0861,8.3709
140,8.6436,8.3643
141,7.0953,9.7868
142,7.9811,7.9058
143,7.0871,8.7632
144,8.4234,8.2906
145,7.9749,9.3214
146,8.8289,9.5142
147,8.8340,9.7585
148,7.9770,9.8221
149,8.8269,8.8694
150,7.0892,9.6731
151,7.5264,8.2794
152,7.0861,8.3703
153,7.5233,8.1739
154,7.2028,8.3953
155,7.8049,8.4113
156,7.0881,8.5728
157,7.5284,8.2352
158,7.0881,8.4134
159,7.5223,8.2568
160,8.8248,8.3547
161,8.4214,9.7719
162,7.5244,9.2274
163,7.0820,8.7011
164,7.5254,8.4967
165,7.0851,8.2992
166,7.5244,8.1966
167,7.2008,8.7730
168,7.7967,8.0746
169,7.0922,8.6544
170,7.5244,7.8924
171,8.8248,8.2970
172,8.4224,9.6585
173,7.5254,9.2435
174,8.8228,8.5283
175,7.9770,9.7784
176,7.0871,8.7075
177,8.4214,8.2348
178,8.8238,9.2286
179,7.0861,9.7345
180,7.9718,8.2878
181,7.7804,8.8338
182,8.6897,8.8608
183,8.3692,9.5975
184,7.0881,9.1919
185,7.9718,8.1890
186,7.5233,8.8685
187,8.4173,8.5440
188,7.9718,9.2675
189,7.0871,9.0583
190,7.9729,8.2501
191,7.0902,9.0688
192,7.9759,8.2629
193,7.6442,8.7471
194,9.1044,8.7966
