# label=naive_vis1_bs128_cw2_n200000,mode=naive,N=200000,vis=1,steps=300,dt=0.2
step,step_ms,frame_ms
0,143.5249,1.8804
1,120.7071,147.8975
2,127.1378,265.7589
3,132.9715,128.0720
4,107.7432,135.3005
5,105.4310,108.7818
6,105.2611,106.8938
7,106.1530,106.4594
8,104.6507,107.4364
9,106.9650,106.4281
10,105.2928,108.1122
11,106.2390,106.8249
12,106.1079,107.2709
13,106.6936,107.3383
14,104.9948,107.7660
15,106.2205,105.9846
16,105.8222,107.8508
17,106.2902,107.2024
18,104.7849,107.3345
19,106.1212,105.8985
20,105.1873,107.4511
21,106.3803,106.2554
22,104.5791,107.7760
23,105.9922,106.2180
24,105.6502,106.9481
25,107.0572,106.7562
26,105.8908,108.0412
27,105.8181,106.9384
28,106.1140,106.8721
29,105.1884,107.3409
30,106.3772,106.2286
31,105.3676,107.5199
32,106.1837,106.5004
33,106.2205,107.1276
34,104.7368,107.2176
35,105.8591,105.7991
36,105.5488,107.3702
37,106.3854,107.1793
38,105.2221,107.4313
39,106.8145,106.7403
40,106.2175,107.9817
41,105.6205,107.3737
42,106.1509,106.5638
43,106.4448,107.1599
44,106.0567,107.5100
45,104.8105,107.0880
46,106.6506,106.1946
47,106.8534,107.6546
48,105.9901,108.0087
49,105.4085,107.1994
50,105.6942,107.1371
51,105.6307,107.3289
52,105.1361,106.6648
53,106.7909,106.5167
54,106.2861,107.9802
55,104.7317,107.3333
56,106.5830,105.7409
57,105.2641,107.6864
58,107.0223,106.3903
59,105.1597,108.1642
60,106.8534,106.5052
61,105.9451,107.8344
62,105.8335,106.9026
63,106.4561,107.1723
64,105.9328,107.7768
65,106.2943,107.3971
66,105.8621,107.8978
67,106.8083,107.0559
68,104.9743,107.8859
69,106.5554,106.2847
70,105.3645,107.6124
71,106.2451,106.3487
72,104.9180,107.3212
73,106.6629,105.9839
74,105.6727,108.0022
75,106.5820,106.7836
76,105.2938,107.6282
77,106.2963,106.3728
78,104.9610,107.7384
79,106.2963,106.6773
80,105.7208,107.7574
81,106.7080,106.6956
82,105.2600,107.7882
83,106.0065,106.3628
84,105.9645,107.0712
85,106.6496,107.0786
86,104.7634,107.8565
87,106.2011,105.8074
