# label=scattered_vis0_bs128_cw2_n100000,mode=scattered,N=100000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,1.1397,1.9956
1,0.4219,4.6612
2,0.9359,1.8090
3,0.3983,1.9498
4,0.3953,0.9415
5,0.6932,0.8157
6,1.0301,1.2224
7,0.4311,2.0056
8,0.4301,1.4232
9,0.5519,1.0991
10,0.4127,1.3971
11,0.4710,0.9564
12,0.3881,1.2151
13,0.3779,0.9190
14,0.7004,0.8893
15,1.1500,1.2024
16,0.4035,1.5813
17,0.4045,1.0043
18,0.3922,0.9172
19,0.7352,0.8506
20,0.4229,1.2716
21,0.8038,1.5748
22,0.3891,1.5407
23,1.2452,0.8679
24,0.4076,1.7815
25,0.4045,2.1257
26,0.3963,1.2232
27,0.5540,0.7941
28,0.7660,1.3074
29,0.4147,1.3862
30,0.4086,0.9724
31,0.4076,0.9735
32,0.6502,0.8954
33,0.3758,1.2070
34,0.3912,1.0053
35,0.3942,0.9478
36,0.3932,0.8143
37,0.3860,0.7494
38,0.5612,0.8895
39,0.7762,1.1693
40,0.5171,2.1453
41,0.3901,1.6888
42,0.3973,1.0783
43,0.5509,0.9901
44,0.3779,1.6034
45,0.3758,0.8452
46,0.3983,0.7964
47,0.5427,1.2398
48,0.9349,1.2541
49,0.3820,1.4570
50,0.3779,0.8407
51,0.6359,0.9235
52,0.6113,1.2437
53,0.9738,0.9907
54,0.4209,2.8341
55,0.7373,1.0763
56,0.4055,2.4638
57,0.4024,1.8128
58,0.4127,2.2811
59,0.6922,1.4847
60,0.3912,1.5067
61,0.3963,1.9336
62,1.2964,1.4654
63,0.4209,2.9210
64,0.3942,1.1002
65,0.4270,1.0612
66,0.6595,1.7330
67,0.4680,1.3248
68,0.5878,1.0400
69,0.3932,1.0827
70,0.4168,0.9804
71,0.4301,1.9354
72,0.4147,1.2239
73,0.4106,1.1109
74,0.4454,0.9867
75,0.4434,1.3361
76,0.4137,1.0317
77,0.4004,1.0869
78,0.4280,1.2946
79,0.4301,0.9330
80,0.4229,1.8500
81,0.4137,0.8836
82,0.7414,0.9857
83,0.8356,1.1148
84,0.4547,1.3432
85,0.4393,0.9341
86,0.4301,0.9090
87,0.4188,0.8588
88,0.4219,0.9835
89,0.9390,0.8719
90,0.4045,1.4322
91,0.4168,0.7709
92,0.4106,0.8452
93,0.4076,0.8741
94,0.4137,0.8762
95,0.4157,0.8553
96,0.3963,2.0780
97,0.4014,1.4090
98,0.4198,0.9763
99,0.4301,1.0922
100,0.3901,1.3053
101,0.4086,0.7725
102,0.4035,0.8314
103,0.4209,0.8748
104,0.4577,0.8478
105,0.4372,1.0470
106,0.4219,2.1770
107,0.4209,1.2228
108,0.4383,0.9712
109,0.4014,0.9485
110,0.8223,0.8170
111,0.4045,1.5259
112,0.4209,0.8254
113,0.7158,0.8815
114,0.4157,1.1422
115,0.4198,0.8743
116,0.4321,1.1606
117,0.4639,0.8655
118,0.4372,1.0146
119,0.4506,0.8396
120,0.4628,1.1127
121,0.4833,2.2087
122,0.4741,1.2311
123,0.4454,0.9632
124,0.4997,1.1408
125,0.4434,1.6035
126,0.4823,0.9536
127,0.4659,0.9563
128,0.4669,0.9614
129,0.4905,1.1505
130,0.4588,1.4690
131,0.4792,0.8760
132,0.4690,0.9659
133,0.4792,0.9466
134,1.1899,1.2370
135,0.4291,2.5977
136,0.4895,0.9008
137,0.4454,0.9796
138,0.4977,1.2154
139,0.4454,1.5828
140,0.4475,0.9636
141,0.4465,0.9538
142,0.4526,0.8915
143,0.4454,0.9723
144,0.4434,1.2168
145,0.4792,0.9194
146,0.4547,0.9617
147,0.4332,0.9454
148,1.0271,0.9019
149,0.4485,1.4901
150,0.4383,2.1155
151,0.4321,0.8430
152,0.4516,0.9514
153,0.4403,0.8252
154,0.5796,1.0911
155,0.4424,1.1133
156,0.4465,0.8792
157,0.6175,0.9040
158,1.6845,1.0885
159,0.5724,2.4464
160,0.5755,1.1950
161,0.8038,1.0754
162,0.4526,1.4545
163,0.4608,1.0253
164,0.4424,0.9255
165,0.4342,0.9224
166,0.4854,0.8932
167,0.4680,0.9895
168,0.4547,0.9377
169,0.4659,1.1710
170,0.4618,0.9958
171,0.5775,0.8752
172,0.4547,1.1206
173,1.0803,1.0229
174,0.4475,2.8425
175,0.6093,0.8948
176,0.4557,1.1908
177,0.4680,0.9090
178,0.4547,1.1349
179,0.4393,0.8842
180,0.4424,0.8739
181,0.4567,0.8782
182,0.7260,0.9238
183,0.9155,1.1916
184,0.4434,2.2901
185,0.5960,0.9516
186,0.7916,1.2114
187,0.4608,1.3391
188,0.4475,1.1337
189,0.4475,0.8735
190,0.4618,0.9139
191,0.4577,1.0866
192,0.4618,0.8177
193,0.4690,1.3304
194,0.4731,0.9307
195,0.4567,0.9018
196,0.5898,0.9271
197,1.4531,1.0960
198,0.4618,2.1618
199,0.4649,1.3839
200,0.5120,0.9430
201,0.8202,1.1583
202,0.4536,1.2715
203,0.4721,1.0000
204,0.4506,0.9447
205,0.4803,0.9425
206,0.6902,0.8840
207,0.4628,1.1242
208,0.4628,2.2702
209,0.4618,0.9514
210,0.4639,0.9038
211,0.4608,0.9790
212,0.5939,1.1365
213,0.4588,1.0826
214,0.4884,0.9093
215,0.6574,0.9645
216,0.8141,1.1362
217,0.6031,1.2840
218,0.4751,1.1029
219,0.4598,0.9496
220,0.4792,0.9378
221,0.4721,0.9296
222,0.4680,0.9242
223,0.4649,1.1730
224,0.4659,0.9155
225,0.4598,0.9219
226,0.5857,0.9427
227,0.8387,1.0379
228,0.4628,2.1601
229,0.4536,1.2938
230,0.4700,0.8905
231,0.8264,0.9401
232,0.4680,1.3166
233,0.4567,0.9542
234,0.4577,0.9255
235,0.4700,0.9126
236,0.4690,0.9166
237,0.4628,1.1443
238,0.4506,1.2391
239,0.4792,0.8960
240,0.4823,0.9428
241,0.5663,0.9477
242,0.8796,1.0561
243,0.4792,1.4816
244,0.4772,2.0480
245,0.4628,0.9580
246,0.4536,0.9227
247,0.4690,0.9194
248,0.5089,1.1081
249,0.4608,1.0509
250,0.4813,0.8754
251,0.9073,0.9705
252,0.4659,1.5752
253,0.4557,1.0922
254,0.4659,0.8971
255,0.6707,0.9219
256,0.4710,1.1283
257,1.2063,1.2446
258,0.4895,2.6761
259,0.4772,0.9702
260,0.4628,0.9152
261,0.6103,0.9221
262,0.4731,1.3986
263,0.6011,0.9283
264,0.6093,1.1372
265,0.4721,1.4402
266,1.1141,0.8396
267,0.5929,2.6574
268,0.4721,1.1048
269,0.8458,0.9426
270,0.4577,1.2852
271,0.4567,0.9309
272,0.4874,0.9292
273,0.4588,1.0096
274,0.4731,0.8599
275,0.4669,1.1867
276,0.4792,1.2387
277,0.4864,0.9852
278,0.5007,0.9460
279,0.6554,0.9580
280,1.3855,1.1580
281,0.6011,1.8693
282,0.4977,2.0656
283,0.5018,1.1299
284,0.4936,0.8541
285,0.5089,1.2046
286,0.4884,0.9976
287,0.4946,0.9233
288,0.6349,0.9736
289,0.4669,1.0594
290,0.4751,1.2241
291,0.4844,0.9303
292,0.4792,0.9470
293,0.4577,0.9350
294,0.4884,0.8966
295,0.6431,0.9492
296,0.4680,2.2259
297,0.4854,1.2204
298,0.4844,1.0109
