# label=naive_vis0_bs128_cw2_n20000,mode=naive,N=20000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,3.2676,0.8541
1,2.2702,7.5598
2,2.5190,3.3516
3,2.2702,3.1908
4,4.2025,2.9368
5,2.8406,4.6418
6,2.2682,3.5709
7,3.1365,2.6324
8,2.2682,3.7869
9,3.2451,2.6709
10,2.5057,3.7568
11,2.2671,3.0939
12,2.5098,3.0279
13,2.2682,3.1460
14,3.1365,2.9201
15,2.2671,3.6505
16,4.0765,2.8474
17,3.1263,4.8463
18,2.2671,3.6306
19,4.3182,2.7096
20,3.1478,4.8366
21,2.5160,3.7608
22,2.2651,3.4341
23,2.8396,3.0399
24,2.2651,3.4177
25,3.1273,2.8276
26,2.2651,3.6142
27,3.0106,2.7494
28,2.5006,3.6442
29,2.2641,2.9999
30,3.1222,3.4420
31,2.2641,3.6432
32,3.0106,2.7451
33,2.5078,3.7983
34,3.1355,3.0565
35,4.2998,3.6041
36,2.4986,4.8533
37,2.2630,3.2180
38,3.2307,2.8425
39,2.2620,3.6658
40,3.0106,2.8553
41,2.4965,3.7536
42,2.2610,2.9325
43,2.8232,3.0762
44,2.2610,3.3801
45,3.1242,2.9391
46,2.2610,3.6857
47,3.1969,2.8659
48,2.9911,3.8527
49,3.2369,3.4367
50,2.2610,4.9477
51,2.8140,2.7754
52,2.2610,3.3324
53,3.1846,2.7262
54,2.2600,3.6673
55,2.9471,2.9753
56,2.4904,3.4939
57,2.2600,3.1550
58,2.2600,2.7577
59,2.2589,2.7513
60,2.6491,3.2559
61,2.2589,3.1668
62,2.6470,2.8812
63,2.2579,3.1841
64,2.9460,2.8438
65,2.2579,3.4098
66,3.7693,2.8214
67,3.0915,4.6124
68,2.2569,3.7596
69,3.2154,2.7474
70,2.6470,3.6805
71,2.2569,3.1124
72,2.6481,2.7506
73,2.2569,3.1287
74,2.9368,2.7510
75,2.2569,3.4503
76,2.9358,2.7510
77,2.2559,3.4296
78,2.2569,2.8898
79,2.2569,3.0214
80,3.0075,2.7701
81,2.9716,4.5474
82,2.2630,3.4181
83,2.2569,2.7634
84,2.2559,2.9454
85,2.2559,2.7441
86,2.2559,2.9603
87,2.2559,2.7037
88,2.2559,2.9571
89,2.2548,2.6731
90,2.2559,2.8430
91,2.2559,3.0210
92,2.2559,2.7396
93,2.2559,2.7340
94,2.2559,2.8502
95,2.2559,2.7337
96,2.2548,2.9366
97,2.2569,2.7801
98,3.4109,2.9091
99,2.2559,3.9601
100,2.9686,3.3037
101,2.2559,3.4598
102,2.2548,2.7730
103,2.7617,3.0523
104,2.2548,3.2065
105,2.6706,2.7619
106,2.2548,3.1277
107,2.9420,2.7454
108,2.2538,3.4552
109,2.9440,3.0292
110,2.2548,3.6357
111,3.0372,2.8440
112,2.9696,4.6649
113,2.2538,3.4537
114,2.2559,2.8555
115,3.1488,3.1339
116,2.2538,3.7635
117,2.9747,3.4472
118,2.5078,3.5323
119,3.0935,3.1206
120,2.9696,4.4978
121,3.5379,3.9240
122,2.2548,4.0401
123,2.9716,3.2045
124,2.2528,3.4901
125,2.2559,2.7944
126,3.2256,2.9972
127,2.2548,3.7378
128,2.9696,3.5743
129,2.2528,3.5108
130,2.2528,2.8455
131,3.0822,3.0643
132,2.2538,3.6237
133,2.9727,3.3820
134,2.4883,3.5731
135,2.2528,3.0035
136,2.2518,3.0310
137,3.3915,2.8724
138,2.9727,4.8814
139,2.2528,3.4987
140,2.2518,2.7384
141,3.5226,2.8831
142,2.2518,4.0510
143,2.9747,3.0138
144,2.6501,3.4017
145,2.2528,3.1825
146,2.9696,3.9436
147,2.2508,3.6623
148,2.9716,2.7193
149,3.4417,3.4195
150,2.2518,3.9210
151,2.9696,3.1212
152,2.2508,3.5449
153,2.9696,2.7541
154,3.5154,3.4576
155,2.2518,4.0080
156,2.9686,2.9214
157,2.2508,3.5498
158,2.9665,2.7865
159,3.4324,3.4151
160,2.2508,3.9584
161,2.9696,3.2864
162,2.2508,3.4813
163,3.4580,2.7913
164,2.9727,4.5841
165,2.2497,3.6238
166,2.9655,2.7583
167,3.4755,3.4392
168,2.2548,3.9941
169,3.3546,3.2963
170,3.4826,3.8186
171,2.2497,3.9904
172,2.9706,3.1373
173,2.2497,3.4466
174,2.9512,2.8329
175,2.9788,4.5970
176,2.2559,3.5134
177,3.0792,2.8028
178,2.9686,4.6601
179,2.2487,3.6630
180,2.9870,2.7735
181,2.9665,4.7502
182,2.2487,3.4896
183,3.5512,2.7798
184,2.9788,4.6030
185,2.2487,3.5432
186,3.9987,2.7534
187,2.9635,4.4904
188,2.2487,3.5051
189,3.9926,2.9189
190,2.6696,4.4523
191,2.2487,3.1895
192,2.6655,2.7725
193,2.2477,3.1004
194,4.0253,2.7520
195,2.6716,4.6755
196,2.2733,3.2311
197,4.1544,2.8903
198,2.7884,4.6161
199,2.2477,3.2776
200,3.3843,2.7377
201,2.2477,3.8916
202,2.9696,3.1058
203,3.0536,3.4375
204,2.2477,3.5477
205,2.9686,3.4276
206,2.2467,3.5908
207,3.7786,2.7308
208,2.9686,4.5089
209,2.2477,3.4124
210,2.9686,2.9372
211,3.4734,3.4825
212,2.2477,3.9211
213,2.9686,3.3825
214,2.2467,3.6137
215,3.1437,2.7869
216,2.9635,4.6883
217,2.2497,3.5096
218,3.4959,2.7740
219,2.9676,4.6102
220,2.2467,3.6155
221,2.9635,2.8228
222,3.0976,3.4139
223,2.2467,3.5730
224,2.9635,3.3928
225,2.2456,3.5248
226,3.5297,2.7768
227,2.6665,4.6023
228,2.2456,3.1342
229,4.0090,2.9715
230,3.0771,4.5551
231,2.2467,3.5092
232,4.2322,2.7726
233,2.6747,4.8374
234,2.2456,3.0871
235,4.2179,2.7435
236,2.6644,4.7533
237,2.2456,3.1638
238,3.7028,2.6956
239,2.2467,4.2094
240,3.9465,2.7334
241,2.9655,4.5282
242,2.2456,3.4785
243,3.9987,2.9112
244,2.6644,4.4663
245,2.2467,3.1896
246,4.1800,2.7074
247,2.6767,4.6409
248,2.2446,3.2060
249,3.7284,2.7399
250,2.2446,4.2035
251,2.9645,2.7352
252,2.2467,3.4601
253,3.1508,2.8296
254,2.9645,4.4870
255,2.2487,3.5544
256,3.4775,2.7159
257,2.9624,4.8280
258,2.2456,3.5437
259,3.1549,2.6655
260,2.9645,4.6753
261,2.4832,3.6764
262,3.0659,2.9626
263,3.2113,4.6246
264,2.2446,3.8257
265,2.9819,2.7322
266,2.9635,4.6207
267,2.2446,3.5642
268,3.1201,2.8681
269,2.9604,4.7396
270,2.2446,3.4749
271,3.2338,2.8013
272,2.9645,4.7072
273,2.2456,3.6167
274,2.9624,2.7105
275,3.4171,3.4157
276,2.2446,3.9875
277,2.9624,3.2837
278,2.2446,3.4164
279,3.0382,2.7460
280,2.9645,4.6392
281,2.2436,3.5970
282,2.9614,2.7837
283,3.3198,3.4276
284,2.2436,3.8552
285,2.9665,3.0189
286,2.2436,3.5409
287,3.0710,2.7768
288,2.9645,4.7052
289,2.2426,3.6097
290,3.2041,2.7320
291,2.9645,4.7381
292,2.2426,3.7247
293,3.8072,2.6872
294,2.9686,4.8399
295,2.2426,3.4749
296,3.0198,2.7893
297,2.9655,4.8153
298,2.2436,3.6680
299,3.1375,2.6585
300,2.9655,4.7279
301,2.2426,3.6081
302,3.0444,2.7104
303,2.9696,4.6563
304,2.2436,3.6399
305,3.8420,2.7093
306,2.9676,4.5677
307,2.2426,3.4592
308,4.0151,2.7463
309,2.6604,4.4614
310,2.2426,3.1982
311,4.1912,2.7125
312,2.6634,4.6528
313,2.2426,3.1768
314,3.7059,2.8127
315,2.2426,4.2889
316,2.9624,2.7648
317,2.2415,3.4520
318,2.2426,2.7279
319,3.3280,3.0634
320,2.2426,3.8110
321,2.9624,3.3977
322,2.4863,3.4987
323,3.1601,2.9425
324,3.3403,4.7497
325,2.2508,3.7964
326,2.2426,2.8042
327,3.4734,2.8857
328,2.2436,3.9666
329,2.9676,3.1899
330,2.2415,3.5724
331,2.9614,2.7286
332,2.9624,4.7822
333,2.2426,3.4757
334,2.9665,2.7593
335,3.4273,3.4458
336,2.2426,3.9249
337,2.9594,3.1091
338,2.2528,3.5069
339,2.2426,2.8126
340,4.0079,4.9623
341,2.6634,4.4502
342,2.2426,3.2006
343,4.2045,2.7441
344,2.6624,4.8030
345,2.2436,3.1182
346,2.9624,2.8065
347,2.2415,3.4523
348,2.9276,2.9549
349,2.2415,3.4104
350,2.2426,2.6973
351,2.2415,2.9699
352,2.2426,2.7041
353,2.7484,3.1059
354,2.2415,3.1339
355,2.6429,2.7263
356,2.2415,3.1579
357,2.6307,2.8946
358,2.2415,3.0597
359,2.9440,2.8498
360,2.2415,3.3915
361,2.9245,2.7447
362,2.2426,3.4001
363,2.2415,2.7059
364,2.2426,2.8958
365,2.2415,2.8379
366,2.2415,2.7429
367,2.2415,2.7381
368,2.2415,2.8546
369,2.2415,2.7046
370,2.2415,2.9358
371,2.2405,2.7348
372,2.6245,2.8045
373,2.2405,3.1258
374,2.6255,2.7360
375,2.2405,3.1243
376,2.6255,2.8104
377,2.2405,3.1044
378,2.6255,2.7373
379,2.2405,3.1589
380,2.9256,2.7158
381,2.2405,3.4049
382,2.9245,2.8164
383,2.2405,3.3771
384,2.2405,2.7227
385,2.2395,2.9369
