# label=scattered_vis0_bs128_cw2_n50000,mode=scattered,N=50000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.4434,1.5624
1,0.2120,4.9273
2,0.3297,1.3247
3,0.2058,2.3147
4,0.9656,0.8031
5,0.1946,1.5670
6,0.4311,0.6902
7,0.2150,1.1987
8,0.2007,0.8827
9,0.2017,0.7111
10,0.2007,0.8881
11,0.2171,0.9010
12,0.1966,0.7362
13,0.2130,0.7835
14,0.4301,0.7668
15,0.4598,0.9568
16,0.1987,0.9058
17,0.2007,0.6809
18,0.2560,0.8120
19,0.2222,0.9009
20,0.2202,0.8109
21,0.1946,1.0253
22,0.2150,1.0436
23,0.9974,0.7235
24,0.1894,1.4590
25,0.1874,0.6201
26,0.1935,0.7059
27,0.1925,0.6236
28,0.6451,0.6554
29,0.2243,1.1841
30,0.2427,0.7218
31,0.2099,0.9038
32,0.2120,0.5892
33,0.2007,0.8738
34,0.2232,0.6313
35,0.6093,0.6276
36,0.1966,1.0639
37,0.2079,0.6541
38,0.2345,1.1025
39,0.2161,0.8007
40,0.2191,0.6326
41,0.2007,0.6467
42,0.5222,0.7970
43,0.2109,0.9346
44,0.2181,0.6580
45,0.5018,1.3287
46,0.2068,1.0620
47,0.2355,0.6880
48,0.1966,0.6885
49,0.2243,0.7861
50,0.2499,0.7359
51,0.2171,1.2355
52,0.2202,0.6240
53,0.2038,0.6993
54,0.2150,0.6331
55,0.2294,0.8068
56,0.2150,0.6019
57,0.1966,0.7565
58,0.6349,0.6480
59,0.1987,1.1486
60,0.2427,0.5968
61,0.2161,0.9326
62,0.2243,0.6974
63,0.2120,0.6788
64,0.2396,1.1327
65,0.6390,0.9126
66,0.2417,1.1102
67,0.2222,1.8500
68,0.2355,1.3785
69,0.2263,1.8511
70,0.2171,2.0685
71,0.2458,1.3397
72,0.2427,1.5860
73,0.2161,1.6777
74,0.9165,1.4869
75,0.3942,1.8654
76,0.2806,1.5002
77,0.2089,0.8899
78,0.2284,0.7816
79,0.2202,0.8996
80,0.2427,0.9507
81,0.2355,0.9878
82,0.2284,0.8346
83,0.2130,0.8240
84,0.2243,0.7320
85,0.2130,0.8833
86,0.8397,1.2189
87,0.5202,1.7151
88,0.2171,1.4689
89,0.2294,0.9359
90,0.5253,1.0547
91,0.2089,1.3350
92,0.4649,1.1466
93,0.2109,1.2227
94,0.2273,0.7028
95,0.2693,0.7736
96,0.6031,1.1054
97,0.2540,1.1214
98,0.2212,0.7127
99,0.2232,0.9531
100,0.2212,0.7501
101,0.2294,0.8433
102,0.6533,0.7840
103,0.2468,1.1329
104,0.5642,0.7969
105,0.2253,1.1099
106,0.2243,0.8783
107,0.3891,0.7315
108,1.3005,1.0934
109,0.2243,1.9706
110,0.2488,0.8585
111,0.2591,1.4447
112,0.6236,1.0394
113,0.2560,1.1041
114,0.4362,0.9908
115,0.2540,0.8092
116,0.2601,0.7197
117,0.6584,0.7592
118,0.7404,1.3037
119,0.4639,1.2805
120,0.2335,1.2258
121,0.4803,0.8117
122,0.5325,0.9461
123,1.2380,0.9217
124,0.3707,1.7501
