# label=naive_vis0_bs1024_cw2_n200000,mode=naive,N=200000,vis=0,steps=300,dt=0.2
step,step_ms,frame_ms
0,171.4821,1.3698
1,136.5596,174.8112
2,137.6502,137.9477
3,134.6703,138.6052
4,139.1811,135.3673
5,155.0162,139.7789
6,153.5109,155.5996
7,152.0804,154.3255
8,149.6115,152.6986
9,157.3048,150.2625
10,124.9546,157.9369
11,124.3064,125.3994
12,124.5932,124.9879
13,125.4523,125.1512
14,125.0847,126.0300
15,124.2358,125.6294
16,125.0396,124.7721
17,125.3304,125.6058
18,125.8598,125.8130
19,124.7201,126.6571
20,126.3411,125.2748
21,128.3901,126.9103
22,125.3478,129.2666
23,123.3224,126.0393
24,125.1359,124.0683
25,124.0965,125.6193
26,123.9214,124.5942
27,123.8907,124.6152
28,124.7334,124.3341
29,123.7832,125.3685
30,123.5251,124.3073
31,122.4366,124.0904
32,124.0156,122.9604
33,124.2429,124.8466
34,124.0678,124.8218
35,123.5139,124.5408
36,126.6657,124.1464
37,125.0642,127.3146
38,125.1359,125.5621
39,124.7314,125.7141
40,126.5695,125.2551
41,125.5066,127.1020
42,125.7595,126.4473
43,125.1482,126.2555
44,127.9509,125.7077
45,126.4169,128.5093
46,125.6827,126.9026
47,125.1144,126.2641
48,125.9377,125.6662
49,124.2962,126.6072
50,123.8610,124.8960
51,124.2071,124.4028
52,126.3688,124.7321
53,124.4406,126.8681
54,124.2030,124.9617
55,124.5225,124.7704
56,125.3345,125.0392
57,125.0120,126.0314
58,125.5414,125.5713
59,124.6464,126.0897
60,125.8547,125.2089
61,125.0509,126.4677
62,127.5116,125.5711
63,125.8803,128.0161
64,126.7179,126.4433
65,126.0605,127.2034
66,125.0601,126.7129
67,124.3730,125.5993
68,124.2808,124.9893
69,124.8840,124.8011
70,126.8449,125.4898
71,124.8799,127.4041
72,125.4042,125.3994
73,123.3162,125.9517
74,124.5143,123.8288
75,123.0694,125.3972
76,126.0493,123.6113
77,126.1056,126.5443
78,126.6125,126.7271
79,126.8122,127.1016
80,126.7681,127.3941
81,125.2311,127.2493
82,126.8378,125.7359
83,126.0421,127.4638
84,125.4779,126.5249
85,124.7703,126.0589
86,128.1976,125.3822
87,126.4978,128.7409
88,126.8429,126.9976
89,125.7667,127.4202
90,127.3856,126.2919
91,125.0478,127.9460
92,125.3734,125.5769
93,124.5860,126.0486
94,125.5537,125.1873
95,125.8056,126.0815
96,125.1912,126.2993
97,124.8317,125.7504
98,126.1435,125.3490
99,125.3007,127.0110
100,125.4615,125.8249
101,124.8963,126.0425
102,126.7036,125.4648
103,126.7323,127.3159
104,126.5418,127.2454
105,123.2589,127.0876
106,126.0779,123.9582
107,124.3034,126.6479
108,125.2209,124.8182
109,125.0724,125.9612
110,125.5578,125.5691
111,124.8010,126.1551
112,125.0427,125.2884
113,125.0621,125.5754
114,125.6919,125.6414
115,125.4410,126.2114
116,125.0744,125.9665
117,125.3857,125.6590
118,127.2351,125.9244
119,125.0519,127.7501
120,125.3765,125.6515
