# label=scattered_vis0_bs128_cw1_n5000,mode=scattered,N=5000,vis=0,steps=3000,dt=0.2
step,step_ms,frame_ms
0,0.6328,1.0562
1,0.2028,3.9058
2,0.1608,0.9784
3,0.1669,0.6844
4,0.1987,0.7652
5,0.1741,1.8030
6,0.1372,0.7562
7,0.1741,0.5524
8,0.1536,0.7125
9,0.1823,0.6578
10,0.3246,0.6061
11,0.1587,0.8771
12,0.5806,0.5953
13,0.1516,1.2939
14,0.1690,0.6599
15,0.1393,0.6033
16,0.1464,0.5941
17,0.3318,0.7050
18,0.4465,0.7403
19,0.6257,0.9067
20,0.1434,2.0973
21,0.1434,0.6075
22,0.1690,0.8289
23,0.4116,0.5477
24,0.1382,0.8995
25,0.1362,0.8246
26,0.1352,0.5795
27,0.1454,0.5520
28,0.1853,1.1272
29,0.1608,0.7088
30,0.1505,0.6003
31,0.1485,0.8190
32,0.1874,0.8368
33,0.1454,1.2604
34,0.1987,0.6288
35,0.1434,0.6972
36,0.1464,0.5450
37,0.1505,0.6197
38,0.1567,0.5821
39,0.1710,0.9673
40,0.1679,0.8581
41,0.1464,0.5833
42,0.1362,0.6621
43,0.1444,0.7075
44,0.1546,0.4965
45,0.1546,0.6505
46,0.1618,0.6260
47,0.2120,0.8931
48,0.1638,1.1419
49,0.1485,0.5982
50,0.1393,0.6814
51,0.1485,0.5792
52,0.1536,0.6318
53,0.2775,0.6285
54,0.6001,0.7484
55,0.1516,1.0843
56,0.1464,1.0501
57,0.1464,0.6245
58,0.1577,0.6433
59,0.1362,0.6860
60,0.1434,0.6426
61,0.1475,0.5217
62,0.1587,0.7425
63,0.1454,1.0569
64,0.1608,0.6038
65,0.1720,0.7282
66,0.1352,0.6412
67,0.1423,0.6205
68,0.1454,0.5547
69,0.1577,0.5980
70,0.1741,0.8968
71,0.1577,0.7520
72,0.1434,0.9071
73,0.1454,0.6133
74,0.1475,0.5664
75,0.1618,0.5311
76,0.3154,0.9295
77,0.1475,0.7617
78,0.5632,0.6118
79,0.1444,1.3965
80,0.1546,0.5313
81,0.1413,0.6773
82,0.1464,0.5597
83,0.2017,0.6329
84,0.3471,0.6581
85,0.9882,0.8743
86,0.1485,1.7370
87,0.1454,1.1993
88,0.1608,0.6195
89,0.1464,0.6677
90,0.1710,0.8048
91,0.1597,0.9108
92,0.1464,0.8829
93,0.1649,0.6111
94,0.1352,0.7205
95,0.1516,0.5457
96,0.1516,0.6239
97,0.1434,0.6375
98,0.1413,0.4946
99,0.5939,0.6911
100,0.1536,1.4038
101,0.1505,0.7098
102,0.1454,0.5447
103,0.1464,0.6174
104,0.1464,0.6825
105,0.3389,0.6078
106,0.5775,0.9072
107,0.1393,1.1845
108,0.1556,0.5046
109,0.1526,0.6587
110,0.1464,0.6736
111,0.1741,0.6459
112,0.5458,0.8303
113,0.1731,0.9312
114,0.1976,0.5437
115,0.1690,0.9698
116,0.1618,0.5652
117,0.1597,0.5558
118,0.1587,0.6323
119,0.1782,0.5047
120,0.1505,0.4926
121,0.3287,0.5133
122,0.1618,0.8793
123,0.1772,0.5171
124,0.1946,1.2963
125,0.1464,0.7473
126,0.1505,0.5505
127,0.1495,0.5997
128,0.1475,0.6215
129,0.1587,0.6243
130,0.5396,0.6347
131,0.1864,2.0428
132,0.1403,1.2708
133,0.1516,0.5311
134,0.5089,0.5864
135,0.1597,1.0253
136,0.1495,0.6663
137,0.1485,0.9762
138,0.1475,0.5986
139,0.1495,0.6348
140,0.1464,0.6404
141,0.1495,0.6162
142,0.1536,0.6690
143,0.1505,0.8785
144,0.1833,0.6791
145,0.1751,1.0226
146,0.1516,0.9546
147,0.1475,0.6806
148,0.1485,0.5724
149,0.3410,0.6979
150,0.1475,0.9317
151,0.1690,1.7201
152,0.1423,1.3235
153,0.1382,0.5986
154,0.1403,0.6918
155,0.1423,0.6956
156,0.5519,0.6023
157,0.1526,1.0305
158,0.1526,0.6766
159,0.1516,0.6387
160,0.1536,0.6578
161,0.1556,0.6558
162,0.3205,0.6452
163,0.1464,0.7948
164,0.1536,0.6539
165,0.1587,1.3253
166,0.1597,0.6426
167,0.1536,0.6315
168,0.1536,0.6330
169,0.1587,0.6661
170,0.1546,0.6617
171,0.5386,0.7528
172,0.1751,1.1092
173,0.1556,0.5768
174,0.1403,0.7751
175,0.1546,0.6256
176,0.1597,0.5941
177,0.1577,0.5668
178,0.1382,0.6741
179,1.3814,0.5841
180,0.1556,2.0121
181,0.1495,1.1709
182,0.1485,0.6033
183,0.4536,0.6309
184,0.5714,0.9750
185,0.1485,1.3606
186,0.1505,0.6827
187,0.1475,0.6370
188,0.1495,0.6520
